file,file-chromo,file inter chromo,chromo - file
out2104,3,0,20
out2105,3,0,20
out2106,3,0,20
out2107,3,0,20
out2108,3,0,20
out2109,3,0,20
out2110,3,0,20
out2112,3,0,20
out2113,3,0,20
out2115,3,0,20
out2118,3,0,20
out2119,3,0,20
out2120,3,0,20
out2123,3,0,20
out2126,3,0,20
out2127,3,0,20
out2128,3,0,20
out2129,3,0,20
out2131,3,0,20
out2132,3,0,20
out2135,3,0,20
out2138,3,0,20
out2140,3,0,20
out2141,3,0,20
out2143,3,0,20
out2144,3,0,20
out2146,3,0,20
out2148,3,0,20
out2149,3,0,20
out2150,3,0,20
out2151,3,0,20
out2152,3,0,20
out2153,3,0,20
out2156,3,0,20
out2157,3,0,20
out2159,3,0,20
out2161,3,0,20
out2163,3,0,20
out2165,3,0,20
out2167,3,0,20
out2169,3,0,20
out2171,3,0,20
out2173,3,0,20
out2174,3,0,20
out2175,3,0,20
out2176,3,0,20
out2178,3,0,20
out2179,3,0,20
out2182,3,0,20
out2184,3,0,20
out2185,3,0,20
out2186,3,0,20
out2188,3,0,20
out2190,3,0,20
out2191,3,0,20
out2193,3,0,20
out2196,3,0,20
out2197,3,0,20
out2198,3,0,20
out2200,3,0,20
out2203,3,0,20
out2204,3,0,20
out2206,3,0,20
out2207,3,0,20
out2208,3,0,20
out2209,3,0,20
out2213,3,0,20
out2214,3,0,20
out2215,3,0,20
out2217,3,0,20
out2221,3,0,20
out2224,3,0,20
out2225,3,0,20
out2226,3,0,20
out2227,3,0,20
out2228,3,0,20
out2229,3,0,20
out2231,3,0,20
out2232,3,0,20
out2234,3,0,20
out2236,3,0,20
out2237,3,0,20
out2238,3,0,20
out2239,3,0,20
out2242,3,0,20
out2244,3,0,20
out2245,3,0,20
out2246,3,0,20
out2247,3,0,20
out2249,3,0,20
out2250,3,0,20
out2251,3,0,20
out2252,3,0,20
out2254,3,0,20
out2255,3,0,20
out2256,3,0,20
out2257,3,0,20
out2259,3,0,20
out2260,3,0,20
out2261,3,0,20
out2263,3,0,20
out2267,3,0,20
out2268,3,0,20
out2269,3,0,20
out2270,3,0,20
out2271,3,0,20
out2272,3,0,20
out2273,3,0,20
out2274,3,0,20
out2275,3,0,20
out2276,3,0,20
out2277,3,0,20
out2279,3,0,20
out2280,3,0,20
out2281,3,0,20
out2282,3,0,20
out2284,3,0,20
out2286,3,0,20
out2287,3,0,20
out2288,3,0,20
out2289,3,0,20
out2291,3,0,20
out2294,3,0,20
out2296,3,0,20
out2299,3,0,20
out2302,3,0,20
out2303,3,0,20
out2305,3,0,20
out2306,3,0,20
out2308,3,0,20
out2310,3,0,20
out2311,3,0,20
out2315,3,0,20
out2316,3,0,20
out2317,3,0,20
out2318,3,0,20
out2319,3,0,20
out2320,3,0,20
out2322,3,0,20
out2327,3,0,20
out2328,3,0,20
out2329,3,0,20
out2332,3,0,20
out2334,3,0,20
out2335,3,0,20
out2336,3,0,20
out2339,3,0,20
out2340,3,0,20
out2341,3,0,20
out2343,3,0,20
out2344,3,0,20
out2345,3,0,20
out2346,3,0,20
out2353,3,0,20
out2354,3,0,20
out2356,3,0,20
out2358,3,0,20
out2359,3,0,20
out2360,3,0,20
out2361,3,0,20
out2362,3,0,20
out2363,3,0,20
out2364,3,0,20
out2365,3,0,20
out2366,3,0,20
out2367,3,0,20
out2369,3,0,20
out2370,3,0,20
out2372,3,0,20
out2373,3,0,20
out2375,3,0,20
out2377,3,0,20
out2378,3,0,20
out2379,3,0,20
out2381,3,0,20
out2384,3,0,20
out2385,3,0,20
out2386,3,0,20
out2390,3,0,20
out2391,3,0,20
out2392,3,0,20
out2394,3,0,20
out2395,3,0,20
out2396,3,0,20
out2397,3,0,20
out2400,3,0,20
out2401,3,0,20
out2405,3,0,20
out2407,3,0,20
out2408,3,0,20
out2410,3,0,20
out2411,3,0,20
out2412,3,0,20
out2413,3,0,20
out2416,3,0,20
out2417,3,0,20
out2418,3,0,20
out2419,3,0,20
out2420,3,0,20
out2421,3,0,20
out2422,3,0,20
out2425,3,0,20
out2426,3,0,20
out2427,3,0,20
out2428,3,0,20
out2430,3,0,20
out2431,3,0,20
out2432,3,0,20
out2434,3,0,20
out2435,3,0,20
out2436,3,0,20
out2437,3,0,20
out2439,3,0,20
out2440,3,0,20
out2441,3,0,20
out2442,3,0,20
out2445,3,0,20
out2446,3,0,20
out2447,3,0,20
out2448,3,0,20
out2449,3,0,20
out2450,3,0,20
out2451,3,0,20
out2452,3,0,20
out2453,3,0,20
out2454,3,0,20
out2457,3,0,20
out2460,3,0,20
out2461,3,0,20
out2463,3,0,20
out2465,3,0,20
out2466,3,0,20
out2467,3,0,20
out2468,3,0,20
out2469,3,0,20
out2470,3,0,20
out2472,3,0,20
out2473,3,0,20
out2474,3,0,20
out2475,3,0,20
out2477,3,0,20
out2479,3,0,20
out2480,3,0,20
out2482,3,0,20
out2483,3,0,20
out2484,3,0,20
out2486,3,0,20
out2489,3,0,20
out2490,3,0,20
out2492,3,0,20
out2493,3,0,20
out2494,3,0,20
out2496,3,0,20
out2497,3,0,20
out2498,3,0,20
out2499,3,0,20
out2500,3,0,20
out2501,3,0,20
out2502,3,0,20
out2503,3,0,20
out2504,3,0,20
out2506,3,0,20
out2507,3,0,20
out2508,3,0,20
out2510,3,0,20
out2511,3,0,20
out2513,3,0,20
out2515,3,0,20
out2517,3,0,20
out2519,3,0,20
out2520,3,0,20
out2521,3,0,20
out2522,3,0,20
out2524,3,0,20
out2526,3,0,20
out2527,3,0,20
out2529,3,0,20
out2530,3,0,20
out2531,3,0,20
out2533,3,0,20
out2534,3,0,20
out2535,3,0,20
out2537,3,0,20
out2538,3,0,20
out2539,3,0,20
out2540,3,0,20
out2542,3,0,20
out2543,3,0,20
out2544,3,0,20
out2545,3,0,20
out2546,3,0,20
out2547,3,0,20
out2548,3,0,20
out2550,3,0,20
out2551,3,0,20
out2552,3,0,20
out2553,3,0,20
out2554,3,0,20
out2556,3,0,20
out2557,3,0,20
out2559,3,0,20
out2560,3,0,20
out2563,3,0,20
out2564,3,0,20
out2565,3,0,20
out2566,3,0,20
out2567,3,0,20
out2568,3,0,20
out2569,3,0,20
out2571,3,0,20
out2575,3,0,20
out2576,3,0,20
out2577,3,0,20
out2578,3,0,20
out2580,3,0,20
out2581,3,0,20
out2582,3,0,20
out2583,3,0,20
out2585,3,0,20
out2586,3,0,20
out2587,3,0,20
out2588,3,0,20
out2590,3,0,20
out2591,3,0,20
out2592,3,0,20
out2594,3,0,20
out2597,3,0,20
out2598,3,0,20
out2599,3,0,20
out2600,3,0,20
out2601,3,0,20
out2604,3,0,20
out2605,3,0,20
out2606,3,0,20
out2607,3,0,20
out2608,3,0,20
out2609,3,0,20
out2610,3,0,20
out2611,3,0,20
out2612,3,0,20
out2613,3,0,20
out2614,3,0,20
out2617,3,0,20
out2618,3,0,20
out2619,3,0,20
out2620,3,0,20
out2621,3,0,20
out2623,3,0,20
out2625,3,0,20
out2626,3,0,20
out2627,3,0,20
out2630,3,0,20
out2631,3,0,20
out2632,3,0,20
out2634,3,0,20
out2635,3,0,20
out2636,3,0,20
out2637,3,0,20
out2638,3,0,20
out2639,3,0,20
out2640,3,0,20
out2641,3,0,20
out2642,3,0,20
out2643,3,0,20
out2644,3,0,20
out2645,3,0,20
out2647,3,0,20
out2648,3,0,20
out2649,3,0,20
out2650,3,0,20
out2652,3,0,20
out2653,3,0,20
out2655,3,0,20
out2658,3,0,20
out2659,3,0,20
out2660,3,0,20
out2661,3,0,20
out2662,3,0,20
out2663,3,0,20
out2664,3,0,20
out2665,3,0,20
out2666,3,0,20
out2668,3,0,20
out2670,3,0,20
out2671,3,0,20
out2672,3,0,20
out2673,3,0,20
out2675,3,0,20
out2676,3,0,20
out2677,3,0,20
out2678,3,0,20
out2679,3,0,20
out2680,3,0,20
out2681,3,0,20
out2682,3,0,20
out2685,3,0,20
out2687,3,0,20
out2688,3,0,20
out2690,3,0,20
out2691,3,0,20
out2693,3,0,20
out2694,3,0,20
out2695,3,0,20
out2696,3,0,20
out2697,3,0,20
out2698,3,0,20
out2700,3,0,20
out2701,3,0,20
out2703,3,0,20
out2705,3,0,20
out2706,3,0,20
out2707,3,0,20
out2708,3,0,20
out2710,3,0,20
out2711,3,0,20
out2713,3,0,20
out2714,3,0,20
out2715,3,0,20
out2716,3,0,20
out2717,3,0,20
out2718,3,0,20
out2719,3,0,20
out2720,3,0,20
out2721,3,0,20
out2722,3,0,20
out2723,3,0,20
out2724,3,0,20
out2725,3,0,20
out2727,3,0,20
out2729,3,0,20
out2730,3,0,20
out2732,3,0,20
out2733,3,0,20
out2734,3,0,20
out2735,3,0,20
out2737,3,0,20
out2738,3,0,20
out2739,3,0,20
out2740,3,0,20
out2741,3,0,20
out2743,3,0,20
out2745,3,0,20
out2746,3,0,20
out2749,3,0,20
out2750,3,0,20
out2752,3,0,20
out2753,3,0,20
out2756,3,0,20
out2757,3,0,20
out2758,3,0,20
out2759,3,0,20
out2760,3,0,20
out2761,3,0,20
out2762,3,0,20
out2763,3,0,20
out2764,3,0,20
out2766,3,0,20
out2767,3,0,20
out2768,3,0,20
out2769,3,0,20
out2771,3,0,20
out2774,3,0,20
out2775,3,0,20
out2777,3,0,20
out2778,3,0,20
out2780,3,0,20
out2781,3,0,20
out2782,3,0,20
out2783,3,0,20
out2784,3,0,20
out2785,3,0,20
out2787,3,0,20
out2788,3,0,20
out2791,3,0,20
out2792,3,0,20
out2793,3,0,20
out2794,3,0,20
out2795,3,0,20
out2797,3,0,20
out2799,3,0,20
out2800,3,0,20
out2802,3,0,20
out2803,3,0,20
out2806,3,0,20
out2807,3,0,20
out2808,3,0,20
out2809,3,0,20
out2810,3,0,20
out2812,3,0,20
out2813,3,0,20
out2814,3,0,20
out2815,3,0,20
out2818,3,0,20
out2819,3,0,20
out2820,3,0,20
out2821,3,0,20
out2823,3,0,20
out2824,3,0,20
out2825,3,0,20
out2826,3,0,20
out2828,3,0,20
out2829,3,0,20
out2830,3,0,20
out2832,3,0,20
out2833,3,0,20
out2834,3,0,20
out2835,3,0,20
out2836,3,0,20
out2838,3,0,20
out2839,3,0,20
out2840,3,0,20
out2841,3,0,20
out2843,3,0,20
out2844,3,0,20
out2845,3,0,20
out2846,3,0,20
out2847,3,0,20
out2849,3,0,20
out2851,3,0,20
out2852,3,0,20
out2853,3,0,20
out2854,3,0,20
out2856,3,0,20
out2859,3,0,20
out2861,3,0,20
out2863,3,0,20
out2864,3,0,20
out2865,3,0,20
out2866,3,0,20
out2867,3,0,20
out2868,3,0,20
out2869,3,0,20
out2870,3,0,20
out2872,3,0,20
out2873,3,0,20
out2875,3,0,20
out2876,3,0,20
out2877,3,0,20
out2880,3,0,20
out2881,3,0,20
out2882,3,0,20
out2883,3,0,20
out2885,3,0,20
out2886,3,0,20
out2887,3,0,20
out2888,3,0,20
out2889,3,0,20
out2890,3,0,20
out2892,3,0,20
out2893,3,0,20
out2894,3,0,20
out2895,3,0,20
out2896,3,0,20
out2898,3,0,20
out2900,3,0,20
out2902,3,0,20
out2903,3,0,20
out2907,3,0,20
out2908,3,0,20
out2909,3,0,20
out2910,3,0,20
out2911,3,0,20
out2912,3,0,20
out2913,3,0,20
out2914,3,0,20
out2915,3,0,20
out2917,3,0,20
out2918,3,0,20
out2919,3,0,20
out2920,3,0,20
out2921,3,0,20
out2922,3,0,20
out2923,3,0,20
out2924,3,0,20
out2925,3,0,20
out2927,3,0,20
out2928,3,0,20
out2929,3,0,20
out2931,3,0,20
out2933,3,0,20
out2934,3,0,20
out2936,3,0,20
out2938,3,0,20
out2939,3,0,20
out2940,3,0,20
out2944,3,0,20
out2945,3,0,20
out2946,3,0,20
out2947,3,0,20
out2948,3,0,20
out2950,3,0,20
out2951,3,0,20
out2953,3,0,20
out2954,3,0,20
out2955,3,0,20
out2956,3,0,20
out2957,3,0,20
out2960,3,0,20
out2961,3,0,20
out2962,3,0,20
out2963,3,0,20
out2964,3,0,20
out2965,3,0,20
out2968,3,0,20
out2969,3,0,20
out2970,3,0,20
out2971,3,0,20
out2972,3,0,20
out2973,3,0,20
out2974,3,0,20
out2975,3,0,20
out2976,3,0,20
out2977,3,0,20
out2978,3,0,20
out2979,3,0,20
out2980,3,0,20
out2981,3,0,20
out2982,3,0,20
out2983,3,0,20
out2984,3,0,20
out2987,3,0,20
out2988,3,0,20
out2989,3,0,20
out2990,3,0,20
out2994,3,0,20
out2995,3,0,20
out2996,3,0,20
out2997,3,0,20
out2999,3,0,20
out3000,3,0,20
out3001,3,0,20
out3004,3,0,20
out3005,3,0,20
out3007,3,0,20
out3008,3,0,20
out3009,3,0,20
out3010,3,0,20
out3011,3,0,20
out3012,3,0,20
out3014,3,0,20
out3016,3,0,20
out3017,3,0,20
out3018,3,0,20
out3019,3,0,20
out3021,3,0,20
out3024,3,0,20
out3025,3,0,20
out3026,3,0,20
out3027,3,0,20
out3028,3,0,20
out3029,3,0,20
out3033,3,0,20
out3034,3,0,20
out3035,3,0,20
out3037,3,0,20
out3039,3,0,20
out3040,3,0,20
out3043,3,0,20
out3044,3,0,20
out3045,3,0,20
out3046,3,0,20
out3047,3,0,20
out3048,3,0,20
out3049,3,0,20
out3050,3,0,20
out3051,3,0,20
out3052,3,0,20
out3053,3,0,20
out3054,3,0,20
out3055,3,0,20
out3056,3,0,20
out3057,3,0,20
out3059,3,0,20
out3060,3,0,20
out3061,3,0,20
out3063,3,0,20
out3064,3,0,20
out3065,3,0,20
out3066,3,0,20
out3069,3,0,20
out3070,3,0,20
out3071,3,0,20
out3072,3,0,20
out3073,3,0,20
out3074,3,0,20
out3076,3,0,20
out3077,3,0,20
out3078,3,0,20
out3079,3,0,20
out3080,3,0,20
out3082,3,0,20
out3083,3,0,20
out3084,3,0,20
out3085,3,0,20
out3086,3,0,20
out3087,3,0,20
out3088,3,0,20
out3089,3,0,20
out3091,3,0,20
out3093,3,0,20
out3094,3,0,20
out3095,3,0,20
out3096,3,0,20
out3098,3,0,20
out3099,3,0,20
out3101,3,0,20
out3102,3,0,20
out3103,3,0,20
out3104,3,0,20
out3105,3,0,20
out3107,3,0,20
out3109,3,0,20
out3111,3,0,20
out3112,3,0,20
out3113,3,0,20
out3114,3,0,20
out3115,3,0,20
out3116,3,0,20
out3119,3,0,20
out3120,3,0,20
out3121,3,0,20
out3122,3,0,20
out3123,3,0,20
out3124,3,0,20
out3125,3,0,20
out3126,3,0,20
out3127,3,0,20
out3128,3,0,20
out3129,3,0,20
out3130,3,0,20
out3131,3,0,20
out3132,3,0,20
out3133,3,0,20
out3134,3,0,20
out3135,3,0,20
out3136,3,0,20
out3137,3,0,20
out3138,3,0,20
out3139,3,0,20
out3142,3,0,20
out3143,3,0,20
out3144,3,0,20
out3145,3,0,20
out3147,3,0,20
out3150,3,0,20
out3151,3,0,20
out3152,3,0,20
out3153,3,0,20
out3154,3,0,20
out3155,3,0,20
out3156,3,0,20
out3158,3,0,20
out3159,3,0,20
out3160,3,0,20
out3161,3,0,20
out3162,3,0,20
out3163,3,0,20
out3165,3,0,20
out3166,3,0,20
out3167,3,0,20
out3168,3,0,20
out3169,3,0,20
out3170,3,0,20
out3173,3,0,20
out3174,3,0,20
out3175,3,0,20
out3176,3,0,20
out3178,3,0,20
out3181,3,0,20
out3182,3,0,20
out3183,3,0,20
out3184,3,0,20
out3186,3,0,20
out3187,3,0,20
out3189,3,0,20
out3190,3,0,20
out3193,3,0,20
out3194,3,0,20
out3195,3,0,20
out3196,3,0,20
out3197,3,0,20
out3198,3,0,20
out3199,3,0,20
out3201,3,0,20
out3202,3,0,20
out3203,3,0,20
out3204,3,0,20
out3206,3,0,20
out3208,3,0,20
out3209,3,0,20
out3211,3,0,20
out3212,3,0,20
out3215,3,0,20
out3218,3,0,20
out3219,3,0,20
out3221,3,0,20
out3222,3,0,20
out3223,3,0,20
out3226,3,0,20
out3228,3,0,20
out3230,3,0,20
out3232,3,0,20
out3233,3,0,20
out3234,3,0,20
out3235,3,0,20
out3236,3,0,20
out3239,3,0,20
out3241,3,0,20
out3242,3,0,20
out3243,3,0,20
out3245,3,0,20
out3248,3,0,20
out3250,3,0,20
out3251,3,0,20
out3252,3,0,20
out3253,3,0,20
out3254,3,0,20
out3255,3,0,20
out3257,3,0,20
out3258,3,0,20
out3260,3,0,20
out3262,3,0,20
out3263,3,0,20
out3264,3,0,20
out3265,3,0,20
out3266,3,0,20
out3267,3,0,20
out3268,3,0,20
out3269,3,0,20
out3270,3,0,20
out3271,3,0,20
out3272,3,0,20
out3273,3,0,20
out3274,3,0,20
out3275,3,0,20
out3276,3,0,20
out3277,3,0,20
out3278,3,0,20
out3279,3,0,20
out3280,3,0,20
out3282,3,0,20
out3283,3,0,20
out3284,3,0,20
out3285,3,0,20
out3286,3,0,20
out3287,3,0,20
out3289,3,0,20
out3290,3,0,20
out3293,3,0,20
out3295,3,0,20
out3296,3,0,20
out3298,3,0,20
out3299,3,0,20
out3302,3,0,20
out3303,3,0,20
out3306,3,0,20
out3307,3,0,20
out3308,3,0,20
out3309,3,0,20
out3311,3,0,20
out3314,3,0,20
out3317,3,0,20
out3318,3,0,20
out3319,3,0,20
out3320,3,0,20
out3321,3,0,20
out3322,3,0,20
out3323,3,0,20
out3324,3,0,20
out3325,3,0,20
out3326,3,0,20
out3327,3,0,20
out3330,3,0,20
out3332,3,0,20
out3334,3,0,20
out3336,3,0,20
out3341,3,0,20
out3342,3,0,20
out3344,3,0,20
out3345,3,0,20
out3346,3,0,20
out3349,3,0,20
out3350,3,0,20
out3352,3,0,20
out3353,3,0,20
out3355,3,0,20
out3356,3,0,20
out3359,3,0,20
out3360,3,0,20
out3362,3,0,20
out3364,3,0,20
out3367,3,0,20
out3368,3,0,20
out3369,3,0,20
out3371,3,0,20
out3373,3,0,20
out3374,3,0,20
out3376,3,0,20
out3377,3,0,20
out3378,3,0,20
out3382,3,0,20
out3383,3,0,20
out3384,3,0,20
out3386,3,0,20
out3387,3,0,20
out3388,3,0,20
out3390,3,0,20
out3391,3,0,20
out3392,3,0,20
out3393,3,0,20
out3395,3,0,20
out3397,3,0,20
out3400,3,0,20
out3402,3,0,20
out3403,3,0,20
out3405,3,0,20
out3406,3,0,20
out3407,3,0,20
out3409,3,0,20
out3410,3,0,20
out3411,3,0,20
out3412,3,0,20
out3413,3,0,20
out3416,3,0,20
out3417,3,0,20
out3419,3,0,20
out3422,3,0,20
out3423,3,0,20
out3424,3,0,20
out3425,3,0,20
out3426,3,0,20
out3427,3,0,20
out3428,3,0,20
out3429,3,0,20
out3430,3,0,20
out3431,3,0,20
out3432,3,0,20
out3433,3,0,20
out3434,3,0,20
out3435,3,0,20
out3436,3,0,20
out3437,3,0,20
out3439,3,0,20
out3440,3,0,20
out3441,3,0,20
out3442,3,0,20
out3443,3,0,20
out3444,3,0,20
out3446,3,0,20
out3447,3,0,20
out3448,3,0,20
out3449,3,0,20
out3450,3,0,20
out3451,3,0,20
out3452,3,0,20
out3453,3,0,20
out3454,3,0,20
out3456,3,0,20
out3458,3,0,20
out3459,3,0,20
out3460,3,0,20
out3462,3,0,20
out3463,3,0,20
out3464,3,0,20
out3466,3,0,20
out3467,3,0,20
out3468,3,0,20
out3469,3,0,20
out3470,3,0,20
out3471,3,0,20
out3472,3,0,20
out3473,3,0,20
out3474,3,0,20
out3475,3,0,20
out3476,3,0,20
out3477,3,0,20
out3478,3,0,20
out3479,3,0,20
out3480,3,0,20
out3481,3,0,20
out3482,3,0,20
out3485,3,0,20
out3486,3,0,20
out3487,3,0,20
out13,4,0,20
out17,4,0,20
out21,4,0,20
out28,4,0,20
out36,4,0,20
out37,4,0,20
out43,4,0,20
out54,4,0,20
out71,4,0,20
out79,4,0,20
out80,4,0,20
out119,4,0,20
out130,4,0,20
out132,4,0,20
out135,4,0,20
out144,4,0,20
out163,4,0,20
out165,4,0,20
out166,4,0,20
out174,4,0,20
out188,4,0,20
out191,4,0,20
out203,4,0,20
out208,4,0,20
out225,4,0,20
out229,4,0,20
out231,4,0,20
out233,4,0,20
out249,4,0,20
out253,4,0,20
out258,4,0,20
out264,4,0,20
out265,4,0,20
out276,4,0,20
out287,4,0,20
out289,4,0,20
out292,4,0,20
out296,4,0,20
out297,4,0,20
out342,4,0,20
out376,4,0,20
out385,4,0,20
out397,4,0,20
out405,4,0,20
out409,4,0,20
out411,4,0,20
out413,4,0,20
out424,4,0,20
out434,4,0,20
out449,4,0,20
out450,4,0,20
out451,4,0,20
out458,4,0,20
out477,4,0,20
out490,4,0,20
out492,4,0,20
out506,4,0,20
out526,4,0,20
out529,4,0,20
out535,4,0,20
out541,4,0,20
out551,4,0,20
out567,4,0,20
out576,4,0,20
out585,4,0,20
out606,4,0,20
out611,4,0,20
out657,4,0,20
out676,4,0,20
out677,4,0,20
out681,4,0,20
out685,4,0,20
out693,4,0,20
out702,4,0,20
out713,4,0,20
out716,4,0,20
out733,4,0,20
out746,4,0,20
out748,4,0,20
out749,4,0,20
out775,4,0,20
out780,4,0,20
out800,4,0,20
out803,4,0,20
out806,4,0,20
out823,4,0,20
out832,4,0,20
out837,4,0,20
out866,4,0,20
out870,4,0,20
out875,4,0,20
out876,4,0,20
out879,4,0,20
out881,4,0,20
out888,4,0,20
out889,4,0,20
out896,4,0,20
out910,4,0,20
out916,4,0,20
out941,4,0,20
out969,4,0,20
out977,4,0,20
out986,4,0,20
out994,4,0,20
out999,4,0,20
out1004,4,0,20
out1010,4,0,20
out1013,4,0,20
out1023,4,0,20
out1031,4,0,20
out1047,4,0,20
out1049,4,0,20
out1055,4,0,20
out1059,4,0,20
out1063,4,0,20
out1069,4,0,20
out1073,4,0,20
out1081,4,0,20
out1082,4,0,20
out1099,4,0,20
out1101,4,0,20
out1108,4,0,20
out1110,4,0,20
out1116,4,0,20
out1125,4,0,20
out1126,4,0,20
out1127,4,0,20
out1129,4,0,20
out1135,4,0,20
out1152,4,0,20
out1160,4,0,20
out1161,4,0,20
out1163,4,0,20
out1164,4,0,20
out1167,4,0,20
out1168,4,0,20
out1172,4,0,20
out1179,4,0,20
out1181,4,0,20
out1186,4,0,20
out1191,4,0,20
out1198,4,0,20
out1217,4,0,20
out1237,4,0,20
out1242,4,0,20
out1250,4,0,20
out1251,4,0,20
out1286,4,0,20
out1290,4,0,20
out1293,4,0,20
out1295,4,0,20
out1298,4,0,20
out1324,4,0,20
out1331,4,0,20
out1333,4,0,20
out1343,4,0,20
out1345,4,0,20
out1353,4,0,20
out1355,4,0,20
out1357,4,0,20
out1361,4,0,20
out1364,4,0,20
out1368,4,0,20
out1379,4,0,20
out1382,4,0,20
out1385,4,0,20
out1387,4,0,20
out1404,4,0,20
out1408,4,0,20
out1429,4,0,20
out1441,4,0,20
out1457,4,0,20
out1463,4,0,20
out1464,4,0,20
out1470,4,0,20
out1474,4,0,20
out1480,4,0,20
out1485,4,0,20
out1489,4,0,20
out1501,4,0,20
out1503,4,0,20
out1507,4,0,20
out1516,4,0,20
out1518,4,0,20
out1527,4,0,20
out1546,4,0,20
out1547,4,0,20
out1562,4,0,20
out1564,4,0,20
out1566,4,0,20
out1583,4,0,20
out1588,4,0,20
out1589,4,0,20
out1592,4,0,20
out1609,4,0,20
out1616,4,0,20
out1618,4,0,20
out1620,4,0,20
out1622,4,0,20
out1627,4,0,20
out1637,4,0,20
out1644,4,0,20
out1646,4,0,20
out1658,4,0,20
out1663,4,0,20
out1666,4,0,20
out1670,4,0,20
out1676,4,0,20
out1680,4,0,20
out1685,4,0,20
out1693,4,0,20
out1696,4,0,20
out1702,4,0,20
out1704,4,0,20
out1709,4,0,20
out1711,4,0,20
out1727,4,0,20
out1734,4,0,20
out1740,4,0,20
out1751,4,0,20
out1755,4,0,20
out1758,4,0,20
out1763,4,0,20
out1767,4,0,20
out1772,4,0,20
out1773,4,0,20
out1776,4,0,20
out1780,4,0,20
out1784,4,0,20
out1792,4,0,20
out1800,4,0,20
out1804,4,0,20
out1811,4,0,20
out1817,4,0,20
out1823,4,0,20
out1825,4,0,20
out1833,4,0,20
out1838,4,0,20
out1851,4,0,20
out1854,4,0,20
out1857,4,0,20
out1867,4,0,20
out1870,4,0,20
out1882,4,0,20
out1889,4,0,20
out1894,4,0,20
out1896,4,0,20
out1916,4,0,20
out1918,4,0,20
out1928,4,0,20
out1933,4,0,20
out1939,4,0,20
out1945,4,0,20
out1950,4,0,20
out1959,4,0,20
out1962,4,0,20
out1968,4,0,20
out1969,4,0,20
out1972,4,0,20
out1979,4,0,20
out1981,4,0,20
out1988,4,0,20
out1998,4,0,20
out2008,4,0,20
out2011,4,0,20
out2015,4,0,20
out2019,4,0,20
out2020,4,0,20
out2021,4,0,20
out2038,4,0,20
out2039,4,0,20
out2041,4,0,20
out2050,4,0,20
out2059,4,0,20
out2066,4,0,20
out2070,4,0,20
out2072,4,0,20
out2081,4,0,20
out2084,4,0,20
out2091,4,0,20
out2093,4,0,20
out2100,4,0,20
out2111,4,0,20
out2117,4,0,20
out2124,4,0,20
out2133,4,0,20
out2142,4,0,20
out2145,4,0,20
out2158,4,0,20
out2160,4,0,20
out2162,4,0,20
out2166,4,0,20
out2177,4,0,20
out2183,4,0,20
out2187,4,0,20
out2194,4,0,20
out2199,4,0,20
out2202,4,0,20
out2211,4,0,20
out2218,4,0,20
out2240,4,0,20
out2248,4,0,20
out2258,4,0,20
out2264,4,0,20
out2265,4,0,20
out2266,4,0,20
out2278,4,0,20
out2295,4,0,20
out2297,4,0,20
out2304,4,0,20
out2314,4,0,20
out2337,4,0,20
out2342,4,0,20
out2350,4,0,20
out2355,4,0,20
out2357,4,0,20
out2371,4,0,20
out2376,4,0,20
out2380,4,0,20
out2382,4,0,20
out2383,4,0,20
out2388,4,0,20
out2398,4,0,20
out2399,4,0,20
out2409,4,0,20
out2414,4,0,20
out2429,4,0,20
out2455,4,0,20
out2471,4,0,20
out2476,4,0,20
out2512,4,0,20
out2514,4,0,20
out2516,4,0,20
out2523,4,0,20
out2525,4,0,20
out2555,4,0,20
out2558,4,0,20
out2561,4,0,20
out2570,4,0,20
out2572,4,0,20
out2573,4,0,20
out2579,4,0,20
out2584,4,0,20
out2595,4,0,20
out2615,4,0,20
out2633,4,0,20
out2654,4,0,20
out2674,4,0,20
out2683,4,0,20
out2699,4,0,20
out2702,4,0,20
out2704,4,0,20
out2712,4,0,20
out2736,4,0,20
out2747,4,0,20
out2748,4,0,20
out2754,4,0,20
out2755,4,0,20
out2786,4,0,20
out2804,4,0,20
out2817,4,0,20
out2827,4,0,20
out2831,4,0,20
out2848,4,0,20
out2850,4,0,20
out2858,4,0,20
out2897,4,0,20
out2901,4,0,20
out2904,4,0,20
out2916,4,0,20
out2930,4,0,20
out2932,4,0,20
out2935,4,0,20
out2949,4,0,20
out2959,4,0,20
out2993,4,0,20
out3006,4,0,20
out3015,4,0,20
out3030,4,0,20
out3031,4,0,20
out3036,4,0,20
out3062,4,0,20
out3081,4,0,20
out3140,4,0,20
out3172,4,0,20
out3185,4,0,20
out3188,4,0,20
out3205,4,0,20
out3216,4,0,20
out3220,4,0,20
out3224,4,0,20
out3231,4,0,20
out3281,4,0,20
out3292,4,0,20
out3294,4,0,20
out3312,4,0,20
out3335,4,0,20
out3337,4,0,20
out3354,4,0,20
out3363,4,0,20
out3372,4,0,20
out3375,4,0,20
out3380,4,0,20
out3401,4,0,20
out3404,4,0,20
out3415,4,0,20
out3418,4,0,20
out3457,4,0,20
out1,5,0,20
out14,5,0,20
out27,5,0,20
out31,5,0,20
out33,5,0,20
out53,5,0,20
out59,5,0,20
out75,5,0,20
out90,5,0,20
out96,5,0,20
out100,5,0,20
out109,5,0,20
out123,5,0,20
out147,5,0,20
out152,5,0,20
out156,5,0,20
out158,5,0,20
out170,5,0,20
