file,file-chromo,file inter chromo,chromo - file
out625,3,0,1
out627,3,0,1
out628,3,0,1
out631,3,0,1
out633,3,0,1
out636,3,0,1
out638,3,0,1
out640,3,0,1
out641,3,0,1
out642,3,0,1
out644,3,0,1
out646,3,0,1
out647,3,0,1
out650,3,0,1
out652,3,0,1
out654,3,0,1
out658,3,0,1
out664,3,0,1
out666,3,0,1
out668,3,0,1
out670,3,0,1
out671,3,0,1
out673,3,0,1
out675,3,0,1
out677,3,0,1
out679,3,0,1
out681,3,0,1
out683,3,0,1
out686,3,0,1
out690,3,0,1
out692,3,0,1
out694,3,0,1
out696,3,0,1
out698,3,0,1
out700,3,0,1
out702,3,0,1
out706,3,0,1
out708,3,0,1
out709,3,0,1
out711,3,0,1
out713,3,0,1
out714,3,0,1
out716,3,0,1
out718,3,0,1
out720,3,0,1
out721,3,0,1
out723,3,0,1
out725,3,0,1
out727,3,0,1
out729,3,0,1
out731,3,0,1
out733,3,0,1
out734,3,0,1
out736,3,0,1
out737,3,0,1
out738,3,0,1
out741,3,0,1
out743,3,0,1
out745,3,0,1
out746,3,0,1
out748,3,0,1
out750,3,0,1
out752,3,0,1
out754,3,0,1
out759,3,0,1
out761,3,0,1
out763,3,0,1
out765,3,0,1
out767,3,0,1
out769,3,0,1
out770,3,0,1
out773,3,0,1
out774,3,0,1
out775,3,0,1
out776,3,0,1
out777,3,0,1
out780,3,0,1
out782,3,0,1
out784,3,0,1
out787,3,0,1
out788,3,0,1
out790,3,0,1
out792,3,0,1
out794,3,0,1
out795,3,0,1
out796,3,0,1
out798,3,0,1
out800,3,0,1
out801,3,0,1
out803,3,0,1
out805,3,0,1
out807,3,0,1
out809,3,0,1
out810,3,0,1
out811,3,0,1
out813,3,0,1
out815,3,0,1
out817,3,0,1
out818,3,0,1
out819,3,0,1
out823,3,0,1
out825,3,0,1
out826,3,0,1
out827,3,0,1
out829,3,0,1
out832,3,0,1
out838,3,0,1
out839,3,0,1
out841,3,0,1
out842,3,0,1
out844,3,0,1
out845,3,0,1
out846,3,0,1
out848,3,0,1
out850,3,0,1
out851,3,0,1
out853,3,0,1
out855,3,0,1
out856,3,0,1
out858,3,0,1
out860,3,0,1
out861,3,0,1
out862,3,0,1
out864,3,0,1
out865,3,0,1
out867,3,0,1
out868,3,0,1
out870,3,0,1
out873,3,0,1
out875,3,0,1
out876,3,0,1
out878,3,0,1
out880,3,0,1
out884,3,0,1
out886,3,0,1
out888,3,0,1
out889,3,0,1
out891,3,0,1
out893,3,0,1
out895,3,0,1
out897,3,0,1
out899,3,0,1
out901,3,0,1
out902,3,0,1
out904,3,0,1
out906,3,0,1
out912,3,0,1
out913,3,0,1
out915,3,0,1
out917,3,0,1
out919,3,0,1
out923,3,0,1
out925,3,0,1
out928,3,0,1
out930,3,0,1
out931,3,0,1
out934,3,0,1
out936,3,0,1
out938,3,0,1
out939,3,0,1
out941,3,0,1
out943,3,0,1
out944,3,0,1
out945,3,0,1
out947,3,0,1
out950,3,0,1
out951,3,0,1
out953,3,0,1
out954,3,0,1
out956,3,0,1
out957,3,0,1
out958,3,0,1
out960,3,0,1
out962,3,0,1
out963,3,0,1
out964,3,0,1
out966,3,0,1
out968,3,0,1
out969,3,0,1
out970,3,0,1
out971,3,0,1
out973,3,0,1
out975,3,0,1
out977,3,0,1
out978,3,0,1
out980,3,0,1
out982,3,0,1
out985,3,0,1
out986,3,0,1
out988,3,0,1
out989,3,0,1
out993,3,0,1
out997,3,0,1
out1000,3,0,1
out1002,3,0,1
out1004,3,0,1
out1005,3,0,1
out1009,3,0,1
out1010,3,0,1
out1012,3,0,1
out1013,3,0,1
out1015,3,0,1
out1017,3,0,1
out1019,3,0,1
out1021,3,0,1
out1025,3,0,1
out1026,3,0,1
out1028,3,0,1
out1031,3,0,1
out1032,3,0,1
out1033,3,0,1
out1035,3,0,1
out1040,3,0,1
out1045,3,0,1
out1047,3,0,1
out1049,3,0,1
out1051,3,0,1
out1052,3,0,1
out1053,3,0,1
out1055,3,0,1
out1058,3,0,1
out1061,3,0,1
out1065,3,0,1
out1067,3,0,1
out1070,3,0,1
out1072,3,0,1
out1074,3,0,1
out1078,3,0,1
out1080,3,0,1
out1083,3,0,1
out1085,3,0,1
out1086,3,0,1
out1091,3,0,1
out1092,3,0,1
out1093,3,0,1
out1094,3,0,1
out1096,3,0,1
out1098,3,0,1
out1101,3,0,1
out1103,3,0,1
out1104,3,0,1
out1106,3,0,1
out1108,3,0,1
out1110,3,0,1
out1112,3,0,1
out1114,3,0,1
out1115,3,0,1
out1116,3,0,1
out1117,3,0,1
out1118,3,0,1
out1119,3,0,1
out1121,3,0,1
out1123,3,0,1
out1126,3,0,1
out1127,3,0,1
out1128,3,0,1
out1129,3,0,1
out1131,3,0,1
out1133,3,0,1
out1135,3,0,1
out1139,3,0,1
out1140,3,0,1
out1141,3,0,1
out1145,3,0,1
out1146,3,0,1
out1147,3,0,1
out1149,3,0,1
out1150,3,0,1
out1151,3,0,1
out1153,3,0,1
out1157,3,0,1
out1159,3,0,1
out1161,3,0,1
out1162,3,0,1
out1164,3,0,1
out1166,3,0,1
out1168,3,0,1
out1170,3,0,1
out1172,3,0,1
out1173,3,0,1
out1176,3,0,1
out1177,3,0,1
out1178,3,0,1
out1180,3,0,1
out1181,3,0,1
out1183,3,0,1
out1185,3,0,1
out1186,3,0,1
out1189,3,0,1
out1194,3,0,1
out1195,3,0,1
out1197,3,0,1
out1199,3,0,1
out1200,3,0,1
out1201,3,0,1
out1203,3,0,1
out1205,3,0,1
out1208,3,0,1
out1210,3,0,1
out1212,3,0,1
out1214,3,0,1
out1215,3,0,1
out1216,3,0,1
out1218,3,0,1
out1220,3,0,1
out1221,3,0,1
out1223,3,0,1
out1224,3,0,1
out1227,3,0,1
out1229,3,0,1
out1231,3,0,1
out1233,3,0,1
out1234,3,0,1
out1236,3,0,1
out1238,3,0,1
out1239,3,0,1
out1241,3,0,1
out1243,3,0,1
out1244,3,0,1
out1245,3,0,1
out1247,3,0,1
out1249,3,0,1
out1251,3,0,1
out1252,3,0,1
out1253,3,0,1
out1255,3,0,1
out1256,3,0,1
out1258,3,0,1
out1261,3,0,1
out1263,3,0,1
out1267,3,0,1
out1269,3,0,1
out1271,3,0,1
out1272,3,0,1
out1274,3,0,1
out1275,3,0,1
out1277,3,0,1
out1279,3,0,1
out1280,3,0,1
out1282,3,0,1
out1284,3,0,1
out1286,3,0,1
out1287,3,0,1
out1288,3,0,1
out1289,3,0,1
out1291,3,0,1
out1292,3,0,1
out1295,3,0,1
out1296,3,0,1
out1297,3,0,1
out1299,3,0,1
out1301,3,0,1
out1303,3,0,1
out1305,3,0,1
out1306,3,0,1
out1307,3,0,1
out1310,3,0,1
out1312,3,0,1
out1314,3,0,1
out1316,3,0,1
out1318,3,0,1
out1321,3,0,1
out1322,3,0,1
out1324,3,0,1
out1325,3,0,1
out1326,3,0,1
out1327,3,0,1
out1329,3,0,1
out1331,3,0,1
out1334,3,0,1
out1335,3,0,1
out1336,3,0,1
out1339,3,0,1
out1340,3,0,1
out1342,3,0,1
out1344,3,0,1
out1345,3,0,1
out1347,3,0,1
out1349,3,0,1
out1351,3,0,1
out1352,3,0,1
out1353,3,0,1
out1354,3,0,1
out1355,3,0,1
out1356,3,0,1
out1360,3,0,1
out1361,3,0,1
out1362,3,0,1
out1363,3,0,1
out1365,3,0,1
out1367,3,0,1
out1369,3,0,1
out1370,3,0,1
out1372,3,0,1
out1374,3,0,1
out1376,3,0,1
out1377,3,0,1
out1378,3,0,1
out1379,3,0,1
out1380,3,0,1
out1381,3,0,1
out1384,3,0,1
out1385,3,0,1
out1386,3,0,1
out1387,3,0,1
out1389,3,0,1
out1390,3,0,1
out1391,3,0,1
out1392,3,0,1
out1393,3,0,1
out1395,3,0,1
out1396,3,0,1
out1397,3,0,1
out1398,3,0,1
out1400,3,0,1
out1403,3,0,1
out1405,3,0,1
out1406,3,0,1
out1407,3,0,1
out1408,3,0,1
out1412,3,0,1
out1413,3,0,1
out1414,3,0,1
out1416,3,0,1
out1418,3,0,1
out1420,3,0,1
out1421,3,0,1
out1422,3,0,1
out1423,3,0,1
out1424,3,0,1
out1426,3,0,1
out1427,3,0,1
out1429,3,0,1
out1431,3,0,1
out1432,3,0,1
out1435,3,0,1
out1436,3,0,1
out1438,3,0,1
out1439,3,0,1
out1441,3,0,1
out1442,3,0,1
out1444,3,0,1
out1445,3,0,1
out1447,3,0,1
out1448,3,0,1
out1450,3,0,1
out1451,3,0,1
out1454,3,0,1
out1456,3,0,1
out1458,3,0,1
out1459,3,0,1
out1461,3,0,1
out1465,3,0,1
out1467,3,0,1
out1468,3,0,1
out1470,3,0,1
out1472,3,0,1
out1474,3,0,1
out1475,3,0,1
out1477,3,0,1
out1479,3,0,1
out1480,3,0,1
out1484,3,0,1
out1486,3,0,1
out1488,3,0,1
out1489,3,0,1
out1491,3,0,1
out1493,3,0,1
out1494,3,0,1
out1496,3,0,1
out1498,3,0,1
out1499,3,0,1
out1501,3,0,1
out1503,3,0,1
out1505,3,0,1
out1507,3,0,1
out1509,3,0,1
out1511,3,0,1
out1512,3,0,1
out1513,3,0,1
out1514,3,0,1
out1515,3,0,1
out1516,3,0,1
out1518,3,0,1
out1520,3,0,1
out1522,3,0,1
out1524,3,0,1
out1525,3,0,1
out1527,3,0,1
out1529,3,0,1
out1531,3,0,1
out1533,3,0,1
out1535,3,0,1
out1536,3,0,1
out1537,3,0,1
out1539,3,0,1
out1540,3,0,1
out1541,3,0,1
out1543,3,0,1
out1544,3,0,1
out1546,3,0,1
out1548,3,0,1
out1550,3,0,1
out1553,3,0,1
out1554,3,0,1
out1556,3,0,1
out1558,3,0,1
out1560,3,0,1
out1561,3,0,1
out1562,3,0,1
out1563,3,0,1
out1564,3,0,1
out1565,3,0,1
out1568,3,0,1
out1570,3,0,1
out1572,3,0,1
out1575,3,0,1
out1576,3,0,1
out1577,3,0,1
out1578,3,0,1
out1580,3,0,1
out1581,3,0,1
out1582,3,0,1
out1584,3,0,1
out1586,3,0,1
out1588,3,0,1
out1590,3,0,1
out1592,3,0,1
out1593,3,0,1
out1594,3,0,1
out1595,3,0,1
out1597,3,0,1
out1599,3,0,1
out1600,3,0,1
out1602,3,0,1
out1603,3,0,1
out1604,3,0,1
out1605,3,0,1
out1607,3,0,1
out1609,3,0,1
out1611,3,0,1
out1613,3,0,1
out1616,3,0,1
out1618,3,0,1
out1620,3,0,1
out1622,3,0,1
out1623,3,0,1
out1624,3,0,1
out1626,3,0,1
out1627,3,0,1
out1629,3,0,1
out1630,3,0,1
out1632,3,0,1
out1633,3,0,1
out1635,3,0,1
out1637,3,0,1
out1639,3,0,1
out1640,3,0,1
out1641,3,0,1
out1642,3,0,1
out1644,3,0,1
out1645,3,0,1
out1646,3,0,1
out1648,3,0,1
out1649,3,0,1
out1650,3,0,1
out1651,3,0,1
out1654,3,0,1
out1657,3,0,1
out1660,3,0,1
out1661,3,0,1
out1662,3,0,1
out1664,3,0,1
out1665,3,0,1
out1667,3,0,1
out1670,3,0,1
out1672,3,0,1
out1673,3,0,1
out1674,3,0,1
out1675,3,0,1
out1677,3,0,1
out1679,3,0,1
out1681,3,0,1
out1682,3,0,1
out1684,3,0,1
out1685,3,0,1
out1686,3,0,1
out1688,3,0,1
out1689,3,0,1
out1690,3,0,1
out1692,3,0,1
out1693,3,0,1
out1694,3,0,1
out1695,3,0,1
out1697,3,0,1
out1699,3,0,1
out1700,3,0,1
out1701,3,0,1
out1702,3,0,1
out1705,3,0,1
out1707,3,0,1
out1708,3,0,1
out1709,3,0,1
out1710,3,0,1
out1712,3,0,1
out1714,3,0,1
out1715,3,0,1
out1717,3,0,1
out1719,3,0,1
out1720,3,0,1
out1722,3,0,1
out1723,3,0,1
out1724,3,0,1
out1725,3,0,1
out1726,3,0,1
out1728,3,0,1
out1731,3,0,1
out1732,3,0,1
out1733,3,0,1
out1736,3,0,1
out1737,3,0,1
out1739,3,0,1
out1741,3,0,1
out1743,3,0,1
out1744,3,0,1
out1746,3,0,1
out1748,3,0,1
out1749,3,0,1
out1750,3,0,1
out1752,3,0,1
out1753,3,0,1
out1756,3,0,1
out1757,3,0,1
out1758,3,0,1
out1762,3,0,1
out1764,3,0,1
out1765,3,0,1
out1768,3,0,1
out1769,3,0,1
out1770,3,0,1
out1771,3,0,1
out1772,3,0,1
out1773,3,0,1
out1775,3,0,1
out1776,3,0,1
out1778,3,0,1
out1780,3,0,1
out1785,3,0,1
out1787,3,0,1
out1789,3,0,1
out1790,3,0,1
out1792,3,0,1
out1794,3,0,1
out1795,3,0,1
out1796,3,0,1
out1797,3,0,1
out1798,3,0,1
out1799,3,0,1
out1801,3,0,1
out1802,3,0,1
out1803,3,0,1
out1804,3,0,1
out1806,3,0,1
out1807,3,0,1
out1808,3,0,1
out1812,3,0,1
out1813,3,0,1
out1815,3,0,1
out1818,3,0,1
out1819,3,0,1
out1820,3,0,1
out1821,3,0,1
out1823,3,0,1
out1827,3,0,1
out1828,3,0,1
out1830,3,0,1
out1831,3,0,1
out1833,3,0,1
out1834,3,0,1
out1836,3,0,1
out1838,3,0,1
out1839,3,0,1
out1840,3,0,1
out1841,3,0,1
out1844,3,0,1
out1846,3,0,1
out1848,3,0,1
out1851,3,0,1
out1853,3,0,1
out1854,3,0,1
out1856,3,0,1
out1860,3,0,1
out1861,3,0,1
out1862,3,0,1
out1863,3,0,1
out1864,3,0,1
out1867,3,0,1
out1868,3,0,1
out1869,3,0,1
out1871,3,0,1
out1872,3,0,1
out1875,3,0,1
out1876,3,0,1
out1878,3,0,1
out1879,3,0,1
out1880,3,0,1
out1882,3,0,1
out1884,3,0,1
out1885,3,0,1
out1886,3,0,1
out1887,3,0,1
out1889,3,0,1
out1890,3,0,1
out1891,3,0,1
out1893,3,0,1
out1895,3,0,1
out1897,3,0,1
out1899,3,0,1
out1901,3,0,1
out1902,3,0,1
out1903,3,0,1
out1904,3,0,1
out1906,3,0,1
out1907,3,0,1
out1909,3,0,1
out1911,3,0,1
out1913,3,0,1
out1915,3,0,1
out1917,3,0,1
out1918,3,0,1
out1920,3,0,1
out1921,3,0,1
out1922,3,0,1
out1923,3,0,1
out1924,3,0,1
out1926,3,0,1
out1927,3,0,1
out1928,3,0,1
out1931,3,0,1
out1932,3,0,1
out1933,3,0,1
out1934,3,0,1
out1935,3,0,1
out1936,3,0,1
out1937,3,0,1
out1938,3,0,1
out1940,3,0,1
out1941,3,0,1
out1944,3,0,1
out1945,3,0,1
out1946,3,0,1
out1947,3,0,1
out1948,3,0,1
out1949,3,0,1
out1950,3,0,1
out1952,3,0,1
out1953,3,0,1
out1954,3,0,1
out1955,3,0,1
out1957,3,0,1
out1958,3,0,1
out1960,3,0,1
out1961,3,0,1
out1962,3,0,1
out1963,3,0,1
out1964,3,0,1
out1965,3,0,1
out1966,3,0,1
out1969,3,0,1
out1971,3,0,1
out1973,3,0,1
out1975,3,0,1
out1977,3,0,1
out1978,3,0,1
out1980,3,0,1
out1982,3,0,1
out1983,3,0,1
out1984,3,0,1
out1985,3,0,1
out1986,3,0,1
out1988,3,0,1
out1989,3,0,1
out1990,3,0,1
out1992,3,0,1
out1995,3,0,1
out1996,3,0,1
out2000,3,0,1
out2001,3,0,1
out2002,3,0,1
out2003,3,0,1
out2004,3,0,1
out2006,3,0,1
out2007,3,0,1
out2009,3,0,1
out2011,3,0,1
out2012,3,0,1
out2013,3,0,1
out2014,3,0,1
out2016,3,0,1
out2017,3,0,1
out2019,3,0,1
out2023,3,0,1
out2024,3,0,1
out2026,3,0,1
out2027,3,0,1
out2029,3,0,1
out2031,3,0,1
out2032,3,0,1
out2033,3,0,1
out2034,3,0,1
out2036,3,0,1
out2039,3,0,1
out2040,3,0,1
out2042,3,0,1
out2045,3,0,1
out2046,3,0,1
out2048,3,0,1
out2050,3,0,1
out2051,3,0,1
out2052,3,0,1
out2053,3,0,1
out2055,3,0,1
out2056,3,0,1
out2058,3,0,1
out2060,3,0,1
out2062,3,0,1
out2063,3,0,1
out2064,3,0,1
out2065,3,0,1
out2068,3,0,1
out2070,3,0,1
out2072,3,0,1
out2075,3,0,1
out2076,3,0,1
out2078,3,0,1
out2080,3,0,1
out2082,3,0,1
out2083,3,0,1
out2084,3,0,1
out2085,3,0,1
out2087,3,0,1
out2089,3,0,1
out2091,3,0,1
out2092,3,0,1
out2094,3,0,1
out2095,3,0,1
out2096,3,0,1
out2097,3,0,1
out2099,3,0,1
out2100,3,0,1
out2102,3,0,1
out2104,3,0,1
out2105,3,0,1
out2106,3,0,1
out2108,3,0,1
out2109,3,0,1
out2110,3,0,1
out2111,3,0,1
out2113,3,0,1
out2114,3,0,1
out2115,3,0,1
out2116,3,0,1
out2117,3,0,1
out2119,3,0,1
out2123,3,0,1
out2126,3,0,1
out2127,3,0,1
out2129,3,0,1
out2130,3,0,1
out2134,3,0,1
out2136,3,0,1
out2137,3,0,1
out2138,3,0,1
out2140,3,0,1
out2141,3,0,1
out2142,3,0,1
out2143,3,0,1
out2145,3,0,1
out2147,3,0,1
out2148,3,0,1
out2149,3,0,1
out2150,3,0,1
out2152,3,0,1
out2153,3,0,1
out2156,3,0,1
out2158,3,0,1
out2159,3,0,1
out2161,3,0,1
out2163,3,0,1
out2164,3,0,1
out2165,3,0,1
out2167,3,0,1
out2168,3,0,1
out2170,3,0,1
out2171,3,0,1
out2172,3,0,1
out2174,3,0,1
out2177,3,0,1
out2178,3,0,1
out2180,3,0,1
out2182,3,0,1
out2183,3,0,1
out2184,3,0,1
out2185,3,0,1
out2186,3,0,1
out2188,3,0,1
out2189,3,0,1
out2193,3,0,1
out2195,3,0,1
out2198,3,0,1
out2201,3,0,1
out2202,3,0,1
out2204,3,0,1
out2205,3,0,1
out2207,3,0,1
out2209,3,0,1
out2210,3,0,1
out2211,3,0,1
out2212,3,0,1
out2213,3,0,1
out2214,3,0,1
out2215,3,0,1
out2217,3,0,1
out2218,3,0,1
out2219,3,0,1
out2220,3,0,1
out2221,3,0,1
out2223,3,0,1
out2224,3,0,1
out2227,3,0,1
out2228,3,0,1
out2229,3,0,1
out2230,3,0,1
out2231,3,0,1
out2232,3,0,1
out2235,3,0,1
out2236,3,0,1
out2238,3,0,1
out2239,3,0,1
out2240,3,0,1
out2241,3,0,1
out2242,3,0,1
out2246,3,0,1
out2247,3,0,1
out2249,3,0,1
out2251,3,0,1
out2252,3,0,1
out2253,3,0,1
out2255,3,0,1
out2259,3,0,1
out2260,3,0,1
out2262,3,0,1
out2264,3,0,1
out2265,3,0,1
out2266,3,0,1
out2267,3,0,1
out2268,3,0,1
out2270,3,0,1
out2272,3,0,1
out2275,3,0,1
out2276,3,0,1
out2278,3,0,1
out2279,3,0,1
out2280,3,0,1
out2282,3,0,1
out2283,3,0,1
out2284,3,0,1
out2286,3,0,1
out2287,3,0,1
out2289,3,0,1
out2291,3,0,1
out2293,3,0,1
out2294,3,0,1
out2295,3,0,1
out2296,3,0,1
out2297,3,0,1
out2299,3,0,1
out2300,3,0,1
out2301,3,0,1
out2302,3,0,1
out2303,3,0,1
out2304,3,0,1
out2306,3,0,1
out2307,3,0,1
out2310,3,0,1
out2311,3,0,1
out2312,3,0,1
out2314,3,0,1
out2315,3,0,1
out2317,3,0,1
out2318,3,0,1
out2320,3,0,1
out2322,3,0,1
out2323,3,0,1
out2324,3,0,1
out2326,3,0,1
out2327,3,0,1
out2328,3,0,1
out2329,3,0,1
out2330,3,0,1
out2331,3,0,1
out2332,3,0,1
out2333,3,0,1
out2334,3,0,1
out2335,3,0,1
out2336,3,0,1
out2337,3,0,1
out2339,3,0,1
out2340,3,0,1
out2341,3,0,1
out2343,3,0,1
out2345,3,0,1
out2347,3,0,1
out2349,3,0,1
out2350,3,0,1
out2352,3,0,1
out2355,3,0,1
out2356,3,0,1
out2358,3,0,1
out2359,3,0,1
out2361,3,0,1
out2365,3,0,1
out2367,3,0,1
out2368,3,0,1
out2369,3,0,1
out2370,3,0,1
out2371,3,0,1
out2372,3,0,1
out2373,3,0,1
out2374,3,0,1
out2376,3,0,1
out2377,3,0,1
out2378,3,0,1
out2379,3,0,1
out2381,3,0,1
out2383,3,0,1
out2386,3,0,1
out2387,3,0,1
out2389,3,0,1
out2390,3,0,1
out2391,3,0,1
out2392,3,0,1
out2394,3,0,1
out2396,3,0,1
out2397,3,0,1
out2398,3,0,1
out2399,3,0,1
out2401,3,0,1
out2402,3,0,1
out2404,3,0,1
out2405,3,0,1
out2406,3,0,1
out2407,3,0,1
out2409,3,0,1
out2410,3,0,1
out2411,3,0,1
out2415,3,0,1
out2416,3,0,1
out2418,3,0,1
out2419,3,0,1
out2420,3,0,1
out2423,3,0,1
out2424,3,0,1
out2427,3,0,1
out2428,3,0,1
out2429,3,0,1
out2431,3,0,1
out2432,3,0,1
out2434,3,0,1
out2435,3,0,1
out2437,3,0,1
out2439,3,0,1
out2441,3,0,1
out2442,3,0,1
out2443,3,0,1
out2444,3,0,1
out2445,3,0,1
out2446,3,0,1
out2448,3,0,1
out2449,3,0,1
out2450,3,0,1
out2452,3,0,1
out2453,3,0,1
out2454,3,0,1
out2455,3,0,1
out2457,3,0,1
out2459,3,0,1
out2460,3,0,1
out2461,3,0,1
out2463,3,0,1
out2465,3,0,1
out2466,3,0,1
out2468,3,0,1
out2470,3,0,1
out2471,3,0,1
out2473,3,0,1
out2474,3,0,1
out2476,3,0,1
out2477,3,0,1
out2479,3,0,1
out2480,3,0,1
out2481,3,0,1
out2482,3,0,1
out2485,3,0,1
out2486,3,0,1
out2488,3,0,1
out2489,3,0,1
out2490,3,0,1
out2492,3,0,1
out2494,3,0,1
out2495,3,0,1
out2497,3,0,1
out2498,3,0,1
out2499,3,0,1
out2500,3,0,1
out2502,3,0,1
out2503,3,0,1
out2504,3,0,1
out2506,3,0,1
out2508,3,0,1
out2509,3,0,1
out2510,3,0,1
out2511,3,0,1
out2513,3,0,1
out2514,3,0,1
out2515,3,0,1
out2517,3,0,1
out2519,3,0,1
out2521,3,0,1
out2522,3,0,1
out2523,3,0,1
out2525,3,0,1
out2526,3,0,1
out2528,3,0,1
out2529,3,0,1
out2531,3,0,1
out2532,3,0,1
out2533,3,0,1
out2535,3,0,1
out2537,3,0,1
out2538,3,0,1
out2539,3,0,1
out2540,3,0,1
out2542,3,0,1
out2543,3,0,1
out2544,3,0,1
out2546,3,0,1
out2548,3,0,1
out2549,3,0,1
out2550,3,0,1
out2553,3,0,1
out2555,3,0,1
out2556,3,0,1
out2558,3,0,1
out2559,3,0,1
out2561,3,0,1
out2562,3,0,1
out2565,3,0,1
out2566,3,0,1
out2568,3,0,1
out2569,3,0,1
out2571,3,0,1
out2573,3,0,1
out2574,3,0,1
out2579,3,0,1
out2580,3,0,1
out2582,3,0,1
out2583,3,0,1
out2585,3,0,1
out2586,3,0,1
out2587,3,0,1
out2589,3,0,1
out2591,3,0,1
