gene1	gene2
bcd	CSN4
SelG	CSN4
d	CSN4
rib	18w
trn	18w
Mitf	18w
Optix	18w
Patj	bs
Akap200	bs
qkr58E-3	mask
svr	mask
G-ialpha65A	mask
Krn	gl
how	gl
fw	gl
caps	gl
dsf	Cp1
p53	Cp1
how	Cp1
msi	ex
Ephrin	ex
vap	jing
SelD	jing
Tl	jing
shot	jing
Dad	shrb
slam	shrb
Pvr	shrb
wupA	raw
RhoL	raw
Msp-300	CG9445
Tm1	CG9445
gbb	gbb
Oseg1	gbb
ics	Hs2st
stg	kis
pros	kis
Rab5	run
Cyp1	eve
CG17221	eve
sar1	eve
crol	eve
Mer	eve
glu	CycA
CycE	CycA
esc	CycA
alien	CycA
Dl	CycA
Stat92E	CycA
th	CycA
SelD	pav
hdc	PebIII
G-salpha60A	flw
LanB1	aft
run	aft
Tab2	aft
Eip63E	aft
emp	fog
Cyt-c-d	ksr
rad50	ksr
sas	ksr
da	ksr
hpo	Caf1
tok	Caf1
spn-A	Caf1
Borr	Caf1
Taf4	Caf1
dl	Arc-p34
numb	Arc-p34
Rca1	Arc-p34
hyx	Arc-p34
pcm	Arc-p34
Dif	Arc-p34
rdo	Arc-p34
da	dmt
hpo	dmt
tok	dmt
spn-A	dmt
Borr	dmt
cin	dmt
Mer	dmt
glu	dmt
CycE	dmt
esc	dmt
alien	dmt
Dl	dmt
Stat92E	dmt
CycA	dmt
Eip63F-1	dmt
E(z)	dmt
Caf1	dmt
thr	dmt
asf1	dmt
Syx1A	dmt
Mmp2	CG14995
Es2	tou
cp309	tou
CG9520	tou
l(2)efl	Pen
Pcaf	tld
xl6	tld
CtBP	tld
Bap60	tld
E2f2	snf
frc	snf
Src42A	qm
cathD	qm
tow	uzip
peb	uzip
14-3-3zeta	uzip
msn	uzip
brm	N
CG3829	N
form3	N
tral	N
cnc	CG17470
Atg5	CG17470
ey	SelG
CSN4	SelG
Wnt5	SelG
Tak1	SelG
drk	SelG
bcd	SelG
brk	SelG
Chc	Cct1
apt	Cct1
caps	Cct1
E2f2	Atx2
snf	her
trio	her
xmas-2	her
Tina-1	pio
sced	pio
Hph	pio
bap	pio
LIMK1	chrw
cta	chrw
brat	prod
xmas-2	stg
Tina-1	Dredd
sced	Dredd
Hph	Dredd
pio	Dredd
tral	Dredd
rad50	emp
dsd	sll
toe	Hmgs
Snap	Hmgs
chico	caps
xl6	Su(var)2-10
CtBP	Su(var)2-10
kuk	Su(var)2-10
Vhl	spir
lilli	spir
140up	qua
dj	qua
Dat	ena
bhr	ena
Sulf1	spen
cbx	emc
ena	emc
Myo61F	Dat
Ark	Lac
zfh1	CG3075
qkr58E-3	Akap200
sbb	CG18369
Uba1	CG18369
CG9104	CG18369
glec	Dhc64C
cnk	Not1
CG4945	Not1
mri	CG9520
Dys	CG9520
ash2	CG9520
Pen	CG9520
MED11	CG9520
Lac	bib
140up	bib
rux	bib
inv	bib
glec	bib
run	mib1
jar	mib1
trn	mib1
lola	Es2
cathD	Es2
spir	MED24
CG18369	Vhl
sbb	mbl
Uba1	mbl
gkt	mbl
pn	mbl
ash2	mbl
Mmp1	mbl
v	ct
cta	CG2681
sll	CG2681
Pk61C	shot
l(2)gd1	wls
Jra	wls
Mhc	CG3987
LanB1	G-salpha60A
sprt	G-salpha60A
Tab2	G-salpha60A
aft	G-salpha60A
Apc2	G-salpha60A
Bap60	ix
E2f2	ix
snf	ix
trio	ix
dlg1	ix
Rack1	sdt
how	Sxl
morgue	Sxl
eIF-4a	Sxl
trn	rib
Cyt-c-d	rib
Ca-alpha1D	sas
Ddx1	Glycogenin
sec23	Glycogenin
Pde8	Su(H)
spir	Su(H)
thr	Mer
asf1	Mer
apt	frc
Cct1	frc
CG33205	frc
14-3-3zeta	Orct
tra	Orct
dpn	vlc
stg	vlc
hdc	vlc
rhea	fl(2)d
tral	Nf1
cnc	CG6372
l(2)efl	CG6372
Pcaf	kuk
xl6	kuk
CtBP	kuk
tok	kuk
spn-A	glu
Borr	glu
CG16719	glu
bon	glu
cin	glu
Mer	glu
CycE	glu
esc	glu
alien	glu
Dl	glu
Stat92E	glu
CycA	glu
Eip63F-1	glu
E(z)	glu
Caf1	glu
dmt	glu
thr	glu
asf1	glu
MED11	glu
l(2)efl	fs(2)ltoPP43
Iswi	fs(2)ltoPP43
car	fs(2)ltoPP43
tin	fs(2)ltoPP43
rdo	fs(2)ltoPP43
da	CycE
hpo	CycE
tok	CycE
spn-A	CycE
Borr	CycE
CG16719	CycE
bon	CycE
cin	CycE
Mer	CycE
glu	CycE
esc	CycE
alien	CycE
Dl	CycE
Stat92E	CycE
CycA	CycE
Eip63F-1	CycE
E(z)	CycE
Caf1	CycE
dmt	CycE
thr	CycE
robo	CycE
CG32486	run
CG12896	run
Antp	run
Dat	run
dome	Myo31DF
sqd	Myo31DF
d4	Myo31DF
bhr	Myo31DF
lwr	Myo31DF
scra	Myo31DF
oaf	ALiX
tra2	ALiX
cher	sgg
Sry-delta	sgg
meso18E	sgg
Rbp9	sgg
prod	sgg
CG2678	sgg
Dys	mbt
Cyp1	mbt
Atg6	Sin3A
lola	Sin3A
mmy	cbt
Hr78	cbt
flfl	cbt
Dp	dl
drm	dl
CG1244	dl
Rca1	dl
hyx	dl
asf1	Dl
MYPT-75D	Dl
Su(var)2-10	Rpd3
CycB	Rpd3
l(2)efl	Rpd3
Pcaf	Rpd3
xl6	Rpd3
CtBP	Rpd3
kuk	Rpd3
dom	Rpd3
l(3)mbt	Rpd3
tld	Rpd3
Not1	Rpd3
cnk	CG4945
Dok	CG4945
Hr46	CG4945
grp	CG4945
tub	CG4945
neur	eve
sina	dpld
l(2)efl	dpld
Pcaf	dpld
xl6	dpld
CtBP	dpld
kuk	dpld
dom	dpld
l(3)mbt	dpld
tld	dpld
Abl	dpld
Sb	CG1942
Atg5	CG1942
wal	CG1942
raw	CG1942
LanA	CG1942
bcd	Dcp-1
Alk	Dcp-1
p53	Tak1
Lis-1	Tak1
shn	Tak1
lic	Tak1
Cks30A	Tak1
SelG	Tak1
jagn	Tak1
Cka	cg
Aph-4	cg
tamo	cg
gro	fw
cic	fw
dally	fw
sgl	fw
gl	fw
toy	fw
msk	tutl
tsh	tutl
morgue	tutl
tll	tutl
ena	bhr
Dat	bhr
dome	bhr
sqd	bhr
tud	bhr
d4	bhr
lwr	bhr
CG18369	bhr
CG9520	ash2
mbl	ash2
Apc2	ash2
mmy	ash2
CG34417	ash2
Dys	ash2
pn	ash2
dah	ash2
kkv	ash2
cort	ash2
LCBP1	ash2
Mmp2	ash2
l(1)G0289	mth
Sb	mth
Atg5	mth
Rack1	mth
Eip71CD	mth
CG17221	mth
Idgf2	numb
cathD	numb
Orct	14-3-3zeta
CG13850	14-3-3zeta
uzip	14-3-3zeta
CG16719	14-3-3zeta
bon	Caf1
cin	Caf1
Mer	Caf1
glu	Caf1
CycE	Caf1
esc	Caf1
alien	Caf1
Dl	Caf1
Stat92E	Caf1
CycA	Caf1
Eip63F-1	Caf1
E(z)	Caf1
dmt	Caf1
thr	Caf1
asf1	Caf1
dup	Caf1
Ald	grp
CG4945	grp
CG16719	grp
bon	dmt
pnut	dmt
Uba1	tou
CG3987	tou
Lim1	Mhc
up	Mhc
inv	Mhc
Ef1gamma	Pgant35A
bon	Pgant35A
Ank2	Pgant35A
Sema-2a	Pgant35A
frc	snf
PhKgamma	Cct1
bap	dec-1
Orct	Rab7
crol	bowl
MED4	fd59A
inv	fd59A
shn	ben
tok	rdo
CG16719	rdo
sec23	pbl
Appl	CG33205
Sulf1	Jra
lwr	tll
Tm1	Tm1
Yp1	Tm1
CG17739	Tm1
boss	Tm1
inaC	Tm1
Spred	Tm1
chp	Tm1
hep	Tm1
Pka-C3	Tm1
gbb	Tm1
Jafrac2	Tm1
ninaE	Tm1
ics	srp
tud	Mmp1
peb	spir
CG1942	spir
RhoGAP68F	spir
Sh	spir
Pvf1	spir
rdo	spir
da	spn-A
btl	spn-A
stumps	emc
ssh	Dat
Myo31DF	Dat
RhoGAP68F	Lac
mmy	CG18369
mri	CG18369
CG34417	CG18369
Dhc64C	140up
140up	140up
MED24	dlg1
sdt	dlg1
CG9104	dlg1
dlg1	dlg1
mmy	mbl
mri	mbl
CG34417	mbl
nej	mbl
Sb	Abl
blow	Abl
Sh	Abl
tral	Abl
scyl	Syb
Arc42	Syb
Sin3A	Cyp1
Gtp-bp	Cyp1
CG13850	Cyp1
slam	Cyp1
N	brm
emp	brm
Mmp2	rad50
Jra	rad50
dl	ct
hkb	hkl
bl	hkl
Bap60	hkl
pelo	ry
cta	ry
BicD	ry
spir	rux
bib	rux
fal	rux
spin	rux
ics	rux
Hs2st	rux
Mitf	rux
scyl	rux
boss	boss
sgl	boss
eya	boss
pnut	Mkp3
l(2)gd1	Mkp3
Tm1	Mkp3
inaC	inaC
neur	inaC
MYPT-75D	l(2)efl
Su(var)2-10	l(2)efl
CycB	l(2)efl
Pcaf	l(2)efl
Iswi	l(2)efl
tin	l(2)efl
mth	Atg5
esc	CG16719
alien	CG16719
Arc42	CG16719
rhea	shot
Nf1	shot
shrb	shot
Set2	shot
Abd-B	shot
Dscam	Glycogenin
ken	cin
ttk	cin
ics	Pk92B
ksr	mfas
tin	mfas
Eip74EF	mfas
sns	frc
msi	Krn
run	mam
jar	mam
chn	brk
d	brk
CG18369	Ark
Dhc64C	mmy
mbl	mmy
CG34417	mmy
cbt	mmy
LCBP1	mmy
MED11	mmy
l(2)efl	car
tin	car
Rab5	car
RhoGAPp190	capu
wrapper	capu
xmas-2	capu
Hr78	capu
sced	capu
Lar	capu
dsx	cact
how	cact
yellow-f	cact
dib	cact
Idgf1	cact
CG8216	cact
fred	cact
ry	Patj
Khc	Patj
dsd	Patj
Rpd3	xl6
boss	xl6
Crk	sgl
dally	sgl
l(2)gl	sgl
fw	sgl
l(1)G0289	sgl
Rack1	CG17221
Eip71CD	CG17221
Crk	CG17221
up	Pka-C3
Mhc	CG8247
ey	CG8247
Wnt5	CSN4
ct	CSN4
Taf4	dl
v	dl
pcm	dl
Arc-p34	dl
EcR	dl
Idgf2	dl
ben	dl
da	Dl
hpo	Dl
Borr	Dl
glu	Dl
CycE	Dl
esc	Dl
alien	Dl
Syx1A	Dl
CycA	Dl
rdx	Dl
eff	Dl
E(z)	Dl
Caf1	Dl
dmt	Dl
thr	Dl
Es2	Dl
sina	Sur
dpld	Rpd3
MYPT-75D	Rpd3
Su(var)2-10	dpld
CycB	dpld
Rpd3	dpld
spir	dpld
nej	CG1942
Sema-1b	cg
dah	cg
esg	Lis-1
Tak1	Lis-1
Cks30A	Lis-1
cort	Lis-1
pdm2	Lis-1
CG32486	Lis-1
CG34379	alpha-Spec
hkb	alpha-Spec
E2f2	Bap60
snf	Bap60
trio	Bap60
her	Bap60
G-oalpha47A	Bap60
Wnt5	drk
bcd	drk
SelG	drk
Eip71CD	drk
Khc	Nrx-IV
pyd	trn
Lac	trn
rux	RhoGAP68F
Hs2st	RhoGAP68F
da	RhoGAP68F
hpo	CycA
tok	CycA
spn-A	CycA
Borr	CycA
CG16719	CycA
dl	CycA
Bap60	Idgf2
cin	emp
esg	emp
capu	Rab5
grp	140up
CG3987	betaTub56D
Lim1	betaTub56D
LanA	nej
Lcp65Ag1	nej
Axn	dpn
Sry-delta	dpn
vlc	dpn
kis	dpn
meso18E	dpn
brat	dpn
prod	dpn
stg	dpn
sle	Ca-alpha1D
chif	Ca-alpha1D
Abd-B	Ca-alpha1D
fs(1)K10	Dp
amx	Dp
drm	Dp
CG1244	Dp
trio	sec13
LanB2	klar
oaf	klar
Eip71CD	klar
hkl	Alk
hkb	ix
emp	ix
da	cin
hpo	cin
Tak1	Lim1
chinmo	Lim1
Mhc	Lim1
tral	Lim1
cnc	CG34450
emp	CG34450
sas	Su(H)
tral	toe
ftz-f1	Crk
sgl	Crk
Dat	Crk
Dys	capu
mbt	capu
Sobp	capu
RhoGAPp190	Orct
prd	Nf1
grp	Ald
Msp-300	Ald
Mlc1	CG8247
e	CG8247
Pk92B	Tl
Dif	Idgf2
Cyp1	Idgf2
sec13	slam
prod	trio
knrl	stg
Atg5	Pvf1
Sh	Pvf1
meso18E	sll
prod	sll
l(2)gd1	Ptpmeg
tll	Ptpmeg
l(2)37Cc	CG2678
tkv	pros
CG6416	pros
uzip	RhoGAPp190
rg	Apc2
ppan	knrl
Jra	knrl
sll	Sry-delta
ap	CG2681
prd	CG2681
RhoGAPp190	CG2681
Cip4	tow
CG6416	tow
ix	hkl
Abd-B	sina
sktl	sina
mbt	sno
p53	sno
blow	sno
sll	sno
Rab5	dpn
rhea	wrapper
capu	wrapper
mbt	wrapper
Hr78	wrapper
eIF-4E	wrapper
Dscam	Ca-alpha1D
Alh	Ca-alpha1D
t	E2f
Pop2	E2f
Sur	l(2)efl
Dscam	l(2)efl
Pvf1	Atg5
Crk	acj6
tok	acj6
glu	CG16719
tin	emp
N	CG2681
Rheb	Mkp3
tou	Mkp3
nej	W
sprt	W
Pink1	W
Su(z)12	W
toy	yrt
CG9509	hkl
cp309	hkl
opa	Antp
CG33205	Antp
ena	Myo61F
Dat	Myo61F
fd59A	Myo61F
Cyt-c-d	Moe
foxo	Moe
sas	Moe
lin	Moe
Src64B	Traf6
Appl	Traf6
v	Idgf2
tra2	Idgf2
beta4GalNAcTA	trio
sgg	trio
sav	bowl
MED4	bowl
eIF-4a	G-ialpha65A
Fas3	knrl
frc	Rack1
Sh	Rack1
Orct	Sobp
mri	ash1
Ald	ash1
CG9445	ash1
eff	ash1
chinmo	inv
Pgant35A	inv
Syx1A	Oseg1
shn	Oseg1
Spred	Spred
tra2	Spred
by	puc
elav	Atg6
disco	Atg6
CG9769	Atg6
Ca-alpha1D	Atg6
chif	sle
Ddx1	sle
Glycogenin	sle
Appl	sle
Dscam	sle
Apc	sle
glec	sle
msn	sle
shn	Cka
Ptpmeg	Su(z)12
CG9520	emp
mmy	emp
Hr78	emp
bt	Oseg1
Tm1	Oseg1
lmd	puc
wupA	Atg6
l(2)gl	Atg6
gl	Atg6
fw	Atg6
tra2	Atg6
CdsA	sbb
Cyt-c-d	sbb
tow	sbb
uzip	sbb
rdx	Eip71CD
snf	Eip71CD
pdm2	Eip71CD
knrl	Eip71CD
dl	ppan
l(2)efl	ppan
car	Iswi
fs(2)ltoPP43	Iswi
tub	Tina-1
Ald	Tina-1
Hph	Tina-1
pdm2	Tina-1
emp	Tina-1
Dhc64C	pot
prd	chic
Abd-B	chif
srp	chif
sktl	wal
ics	wal
rux	wal
Ca-alpha1D	Abd-B
Pcaf	Abd-B
chif	Abd-B
Glycogenin	Abd-B
xl6	Abd-B
CtBP	Abd-B
kuk	Abd-B
Rpd3	Abd-B
dpld	Abd-B
dom	Abd-B
tld	Abd-B
ics	Uba1
BicD	Uba1
Abl	bigmax
Pak	bigmax
wus	bigmax
dj	bigmax
dec-1	bigmax
sax	bigmax
fax	NAT1
Hs6st	NAT1
Atg6	NAT1
G-oalpha47A	wupA
wupA	wupA
Scgdelta	G-oalpha47A
sty	G-oalpha47A
CG6416	G-oalpha47A
fred	Alk
emp	Alk
Dat	mmy
Abd-B	kuk
Atg6	kuk
Krn	l(2)gl
sgl	l(2)gl
Eip63E	l(2)gl
dup	l(2)gl
ash1	Ald
Tina-1	Ald
caup	run
tkv	run
Mef2	run
sli	run
oaf	run
run	pnr
sli	pnr
dah	pn
ash2	pn
kkv	pn
cort	pn
LCBP1	pn
pros	pn
tkv	pnt
qua	pnt
l(1)G0289	Fmr1
wus	Fmr1
dj	Fmr1
CG34379	Fmr1
oaf	morgue
sprt	morgue
shot	morgue
Hr78	Set2
scra	Set2
RpL30	exu
rib	exu
drl	odd
t	odd
rdo	odd
tok	esc
Borr	esc
CycE	esc
pcm	v
bt	v
EcR	v
Idgf2	v
Mmp2	v
Pde8	Snap
ash1	Snap
sdt	Snap
fal	CG1942
lilli	CG1942
spin	CG1942
CG17221	CG1942
Lim1	CG1942
twf	tutl
fs(1)M3	tutl
qua	tutl
dl	mth
pcm	numb
Tina-1	numb
tub	14-3-3zeta
shrb	14-3-3zeta
sar1	14-3-3zeta
odd	14-3-3zeta
jar	t
trc	t
drl	t
shg	t
loco	t
Aph-4	t
PebIII	t
l(1)G0289	t
Oseg1	shg
Syx1A	shn
CG13850	shn
tup	crc
morgue	crc
Rab7	Rab5
mbt	Rab5
Rab5	Rab5
boss	tup
sdt	knrl
ttk	knrl
CG6416	ry
CG9509	ry
Patj	ry
dsd	ry
cathD	ry
betaTub56D	ash1
l(2)37Cc	ash1
Dat	ash1
l(3)mbt	Abd-B
mri	Uba1
phyl	Uba1
shrb	wupA
Pk61C	wupA
l(2)efl	Vps28
CG4500	Myo61F
Aph-4	trio
RpL30	qm
scra	CG17470
twi	SelG
Orct	pio
ey	pio
Jra	chrw
Jra	prod
dpn	stg
crol	CG2681
Apc	tow
Hs6st	Rack1
ird5	ash1
CG12301	ppan
amx	ppan
Pvf1	ppan
Cyp1	ppan
Wnt5	Tina-1
14-3-3zeta	Tina-1
Hs2st	chif
Mhc	wal
bnl	wal
ash1	wupA
Uba1	mri
Snap	mri
CG4945	mri
amx	Pi3K92E
pnt	Pi3K92E
Aph-4	Pi3K92E
dib	Cct1
RpL30	Cct1
CG6416	Atx2
hkl	her
ix	her
hkb	her
CG9509	her
nmo	her
Bap60	her
Ark	Su(z)12
sav	emp
MED4	emp
th	Rab5
Syx1A	kay
yrt	Jra
Sry-delta	Jra
dpn	Jra
Idgf2	sll
Pgant35A	Hmgs
tral	caps
RpL30	caps
ken	spir
neur	spir
MYPT-75D	Dat
Su(var)2-10	Dat
CycB	Dat
Pcaf	Dat
Iswi	Dat
car	Dat
xl6	Dat
CtBP	Dat
kuk	Dat
fs(2)ltoPP43	Dat
peb	Dat
dl	Dat
Sur	Dat
Rpd3	Dat
dpld	Dat
dom	Dat
l(3)mbt	Dat
tld	Dat
beta4GalNAcTA	Lac
srp	Lac
brm	dup
Ald	dup
CG1942	dup
Aph-4	CG3075
CG3829	brm
form3	brm
Dap160	brm
tamo	brm
caps	chico
Pk92B	Apc2
mth	PhKgamma
Idgf2	PhKgamma
dec-1	PhKgamma
Idgf4	eya
Dredd	eya
wal	sktl
Ddx1	sktl
up	sktl
EcR	sktl
spen	Myo61F
rad50	Moe
siz	Moe
qkr58E-3	msi
ex	msi
Btk29A	msi
eg	Pop2
bs	Atpalpha
par-1	Atpalpha
CG2681	Atpalpha
Tina-1	pdm2
CG9445	pdm2
sll	pdm2
bt	Su(z)12
pnt	pros
Hs6st	pros
Abd-B	neur
shrb	Rab7
CdsA	Mmp2
foxo	Mmp2
Su(z)12	Mmp2
Optix	qua
sw	qua
spin	qua
CG17221	brm
18w	brm
Nrt	brm
vap	brm
shg	brm
G-salpha60A	chico
EcR	yrt
ofs	yrt
Crk	bap
fred	Su(z)12
Eip63E	crc
dpp	pros
Dat	neur
sty	Rab7
tow	Mmp2
CadN	Mmp2
Snap	Mmp2
rg	Mmp2
Apc	Mmp2
sec13	bowl
140up	ben
qkr58E-3	ben
emb	ben
CG8216	ben
lic	rdo
CG6416	tra
dpn	tra
stg	tra
fd59A	tra
sbb	tra2
Dif	sll
lilli	Hmgs
LanB1	Hmgs
Abd-B	Su(var)2-10
ct	yrt
Sin3A	bap
sls	tud
peb	tud
Syx1A	tud
Tl	tud
yrt	tud
par-6	ct
Nrt	Pkn
svr	Pkn
CG6416	Pkn
dpn	Sry-delta
CG9509	Sry-delta
dl	Sry-delta
wupA	phyl
Sxl	phyl
gl	phyl
elav	phyl
