Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
respiratory system development (GO:0060541)	36/112	0.000000000000000000000000000000445502884487548508613070464410242035843961628844916500914422916440591168507176131861891033025813158019445836544036865234375	0.000000000000000000000000000037252526912387388559750007359567842064529546432402493980082477507276789171586188487150792525426368229091167449951171875	0.00000000000000041191590856510144926466028935768378847533330582193766833398740345728583633899688720703125	0.000000000000036166216772015908793576699901840304748651573618634103013391722925007343292236328125	-1.398392742887491	97.72822114779413	noc;jing;rib;peb;N;shot;bs;Src64B;kkv;pio;mmy;Vhl;btl;Rho1;bnl;wal;Hs2st;apt;Mmp1;dpp;Mmp2;stg;Hs6st;Src42A;Hr78;stumps;aft;Lac;knrl;ct;shg;pnt;esg;sty;pyd;Abd-B
axonogenesis (GO:0007409)	54/212	0.000000000000000000000000000000000000000323394642225078552231558628098994401812187982070737065982059372987305522249182211707814100844093720458181928645302605218603275716304779052734375	0.0000000000000000000000000000000000000567880991747237956968265131537481523377569718823029577182930820269159812957541507394605132644812943432111040920062805525958538055419921875	0.0000000000000000000829207334644922762937250050671804824762498486835442766673676118216462782584130764007568359375	0.000000000000000012095679513142548524624641630140643896608937930370157587400825605072895996272563934326171875	-1.0745193306093614	97.70572094145597	Alk;acj6;Rab5;Chi;Fmr1;Khc;msn;ssh;jing;ben;lola;tutl;Nrt;hep;trio;Src64B;dnc;Fas3;brm;dock;fax;drl;Src42A;Ank2;eya;brat;ap;sli;shg;mfas;fog;NetB;LanA;N;shot;caps;kuz;Wnt5;kis;Rho1;Mbs;Ephrin;sas;hdc;Gtp-bp;Hem;dally;sbb;spen;Sh;CadN;Pak;Lar;CkIIalpha
post-embryonic appendage morphogenesis (GO:0035120)	50/161	0.0000000000000000000000000000000000000000054200688443234306826531705705596848848655730479592976212627597974013746803688792921437761013521645223262913904083148963763960637152194976806640625	0.000000000000000000000000000000000000001057515654514660432366557192721156987155581503901001722575642042376880573950968054832183687333184017760612238845396859687753021717071533203125	0.0000000000000000000017188593350109568860389653797719178796889490034004609314284388321691920964440214447677135467529296875	0.00000000000000000037728962403490501372798226894044982031698494562372485187917714455352324876002967357635498046875	-1.0208369432017619	96.99835975489256	jumu;ast;msk;Chi;hyx;ksr;Trl;nmo;trio;frc;brk;drk;brm;Dok;crol;trc;ftz-f1;Src42A;ap;pnt;shn;emc;wls;fog;Pka-C3;tsh;bowl;N;zfh2;wg;fw;ash2;bs;kis;EcR;mam;pcm;Rho1;cg;dpp;Lim1;Dad;sax;svr;flw;dally;sbb;MYPT-75D;Pak;RhoGAP68F
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	62/305	0.000000000000000000000000000000000000000826104420224303156332314006613362389367869505744556384858015907567219080356463405703620571033027873177057021081282073282636702060699462890625	0.0000000000000000000000000000000000001318763056285342169901467070911846488509071631847240355071448080506372027149706943281523441815366627649641628750032396055757999420166015625	0.000000000000000002195483710745591706209915054687003572965355942782296645721107353210754808969795703887939453125	0.0000000000000002409543372543287052602742295691472592335702525290219710996098001487553119659423828125	-1.0710394186181642	96.38482162133008	lmd;acj6;Chi;hyx;jing;p53;Trl;bap;Eip74EF;her;Antp;Tl;tin;drm;opa;prd;apt;ftz-f1;chn;eya;odd;ap;foxo;ey;pnr;pnt;shn;Iswi;CtBP;xmas-2;bcd;Sry-delta;twi;dsx;tsh;disco;bowl;N;d4;bs;abd-A;EcR;crc;eve;caup;cnc;tou;toy;Mef2;Dif;kay;gl;enok;ttk;lilli;tll;sno;esg;Jra;Abd-B;Taf4;da
dorsal closure (GO:0007391)	39/107	0.00000000000000000000000000000000000481750542471577385449207562151875057450676032149381109391004687684635420400864920842168349934299398373838130282820202410221099853515625	0.0000000000000000000000000000000005639693017200599531614056956995239912223967065813239826420776647876432513610416207019645530584828208020553574897348880767822265625	0.0000000000000000006509529353949934318793392604268357653442247845164436194365098486969145596958696842193603515625	0.0000000000000000816480967538291806271607099611403744970102900973228654546431926064542494714260101318359375	-1.1329829885199336	92.13509105750518	jumu;Rab5;Mtl;lwr;msn;rib;peb;N;l(2)gl;shot;wg;Nrx-IV;hep;Tak1;Src64B;Ggamma1;mmy;Cka;jar;pcm;dlg1;Rho1;Mbs;Dok;kay;dpp;gbb;Src42A;raw;srp;Pkn;pnr;scrib;Jra;shn;emc;pyd;Pak;dib
central nervous system development (GO:0007417)	44/170	0.000000000000000000000000000000003220690832542758215795105587806870089714343172826610242374522068917853832036635432982223103959285026576253585517406463623046875	0.0000000000000000000000000000002827766550972541973474653703863224395320580830237920963947182873129013002265445147521971680504293544800020754337310791015625	0.000000000000000169739572213954624226346520621548681040237661617024744753479126302408985793590545654296875	0.00000000000001655903826709468414004614113954057613044951700886908696475074975751340389251708984375	-1.2170116037155236	91.05158987302546	noc;Fmr1;disco;jing;rib;alpha-Spec;Pvr;N;kuz;Nrt;ash2;gkt;trio;EcR;eve;Antp;tin;mmy;brm;loco;Apc2;apt;Mmp1;siz;Mmp2;gbb;fru;raw;eya;brat;pdm2;ap;numb;18w;ct;Hem;shg;elav;ey;Apc;spin;esg;dib;hkb
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	25/93	0.00000000000000000008472991796425630839953667751935023928056348396210424307566089208165749369072727859020233154296875	0.000000000000000003306349687671868247685985347475995750345395972057149260037167692871662438847124576568603515625	0.000000000370848766385926170938545182878347782062800064295515767298638820648193359375	0.00000001550501032794491445824971824485327687170865829102694988250732421875	-2.073195545740449	91.04400546530694	msk;dos;Pi3K92E;ksr;peb;Pvr;Rheb;Src64B;Pvf1;sgl;btl;drk;mask;bnl;Ephrin;Src42A;stumps;foxo;chico;tll;pnt;sty;Crk;hkb;fog
compound eye morphogenesis (GO:0001745)	40/131	0.00000000000000000000000000000000203276196551873286310687391384477464055854099577161294511264829374863340902217802885526727607601316094587673433125019073486328125	0.00000000000000000000000000000018787000060267865752492865936045055311381750634540313577596985325504028732735841236180240887421177831129170954227447509765625	0.00000000000000003817165403474528859372674669433352070677463015939238910601005727585288695991039276123046875	0.000000000000003942907322647807386037700357386784430846287351213330651944488636218011379241943359375	-1.1914863265227773	89.69022061081331	ast;msk;hyx;CSN4;Mitf;pelo;N;Optix;wg;frc;caup;fred;Rho1;mask;klar;kay;eff;dpp;siz;gl;ttk;sax;eya;foxo;shg;ex;ey;rg;mbl;shn;sty;sns;bun;emc;pyd;Mer;pn;mbt;Chc;wls
imaginal disc development (GO:0007444)	43/140	0.00000000000000000000000000000000000556037521617627676490404445600427386589285575557032255566899670009439994623712211851831600903546537484345435586874373257160186767578125	0.000000000000000000000000000000000610251179975346379792604916088573665411463265885903805837216733025761159155535857048107718780816099979347200132906436920166015625	0.00000000000000000193157616874022184390803283611161665919572910112521346714942183098173700273036956787109375	0.000000000000000226123183487188655271562788662320464255292974502242753231939786928705871105194091796875	-1.0908222243168455	88.55010958540919	noc;Rab5;dsx;tsh;dos;bowl;N;zfh2;wg;ash2;bs;frc;Set2;ppan;jar;btl;Mbs;toy;Apc2;bnl;kay;d;grp;Sin3A;Idgf1;dpp;Dad;LIMK1;Idgf5;sav;Idgf4;Idgf2;SelD;Sb;ap;hyd;dally;Apc;esg;E2f2;pyd;Abd-B;CtBP
branching involved in open tracheal system development (GO:0060446)	27/61	0.0000000000000000000000000004722423313839805655159380790662722617382889672539117109255545208149792133812960859273744063102640211582183837890625	0.00000000000000000000000003317030135641079012917453492844861037399444547507520301591026641365995801524757524703090894035995006561279296875	0.0000000000000044392527031790124285515521000163892070900840437774892421884942450560629367828369140625	0.000000000000354333079399197543359532451994305251598803285784100580713129602372646331787109375	-1.4051181741305017	88.41012055690747	Hph;noc;rib;shot;caps;wg;bs;par-6;Rheb;sgl;baz;btl;bnl;apt;dpp;Mkp3;hdc;rhea;ttk;stumps;trn;shg;pnt;esg;sty;pyd;form3
imaginal disc-derived appendage morphogenesis (GO:0035114)	52/170	0.0000000000000000000000000000000000000000002885462775584861864584246470566355572735242549056485955267401073460830785027842355442231380151378269888621836032627232526692750980146229267120361328125	0.0000000000000000000000000000000000000000633359079240877141440309210893573468779476292534743284392461349799956188058822379098200877008096207842167968404822886441252194344997406005859375	0.00000000000000000000044517875669659280505092154307607974181458109178415774627858396417234843056576210074126720428466796875	0.0000000000000000001116762709656024196905302860242611197038175993928861931027418652462301906780339777469635009765625	-0.9010813176654227	88.26224299261995	jumu;ast;msk;Chi;hyx;ksr;Trl;nmo;trio;frc;brk;drk;brm;Dok;crol;trc;ftz-f1;Src42A;ap;pnt;shn;emc;wls;fog;Pka-C3;tsh;disco;bowl;N;zfh2;wg;fw;ash2;bs;kis;EcR;mam;pcm;Rho1;cg;dpp;Lim1;Dad;sax;svr;flw;ct;dally;sbb;MYPT-75D;Pak;RhoGAP68F
imaginal disc morphogenesis (GO:0007560)	28/77	0.00000000000000000000000003780140714394938734489938063114539344070617921644283751385215865448738252474480958653657580725848674774169921875	0.0000000000000000000000021412668046701655678564543510962894037793395643981434226157183303533571017140957337687723338603973388671875	0.00000000000007206992552282822729860494590492772369627084982912634814056218601763248443603515625	0.000000000004687214415484679594887749058712244341375063871879547150456346571445465087890625	-1.4019709658082211	82.06780697080848	ImpE3;N;l(2)gl;wg;hep;Cks30A;rux;EcR;brk;jar;dlg1;Mbs;opa;Mmp1;dpp;Mmp2;Dad;LIMK1;stg;Rca1;eya;hyd;dally;Pkn;ey;pnt;scrib;fog
axon guidance (GO:0007411)	52/242	0.000000000000000000000000000000000099851293627516911431445529659685135528461123252447586071933264616302477721608687149837629663806648494528417359106242656707763671875	0.000000000000000000000000000000009741048422773315477675998276989034255559435562343730868126559917981192161650383725909375931539813109338865615427494049072265625	0.000000000000000221449584107124757174837513256827558184563822514349940018263396268594078719615936279296875	0.00000000000002046660366800584584914864970859617369791801609613113299701581127010285854339599609375	-1.0370981906312815	81.19377572536973	Alk;acj6;Chi;Fmr1;Khc;msn;jing;lola;peb;tutl;Nrt;hep;trio;Src64B;Ptpmeg;Fas3;dock;drl;Mmp2;Src42A;eya;brat;ap;sli;trn;shg;fog;NetB;LanA;zfh1;N;caps;kuz;Wnt5;kis;eve;Rho1;Ephrin;sas;Dad;enok;chif;dally;sbb;spen;CadN;Lis-1;Pak;Lar;cher;Sulf1;CkIIalpha
gliogenesis (GO:0042063)	17/43	0.00000000000000004222456928030586608384022551620298561543128085075948785487298664520494639873504638671875	0.00000000000000137308043807809436875634774768756775772951474363925417065956935402937233448028564453125	0.000000002318845010956306413904451274089237033937394016902544535696506500244140625	0.000000083099833453862725340661847528433980869522201828658580780029296875	-2.1457475936186503	80.9022575063767	NetB;bnl;ine;poe;jing;N;numb;kuz;sli;ey;spin;bnb;btl;loco;Rho1;dup;hkb
regulation of transcription, DNA-templated (GO:0006355)	79/623	0.00000000000000000000000000000000003279988237663981514399923424709131744383837326215284141988602038456856660634446192540572095723561130142797992448322474956512451171875	0.000000000000000000000000000000003388034909022324524176059451191734143482640987669535100020687040880591964889492393418757298917398657067678868770599365234375	0.000000000000861685994434252997799376980507636973366687727082791070642997510731220245361328125	0.000000000052176572628501664740148270082262965154085154750873698503710329532623291015625	-1.017973954594487	80.82981783609627	Su(z)12;lmd;Chi;lola;rib;Mitf;peb;p53;Optix;Trl;bap;MED11;hep;Eip74EF;her;tin;brm;drm;crol;prd;Bap60;ftz-f1;chn;fru;Hr78;Dp;odd;ix;foxo;MED24;ey;pnr;pnt;emc;cic;Iswi;hkb;CtBP;bcd;dsx;tsh;disco;bowl;N;alien;zfh2;E(bx);d4;ash2;abd-A;kis;fd59A;EcR;crc;ken;ash1;bigmax;toy;kay;dpn;Sin3A;cg;Lim1;gl;rhea;enok;ttk;pdm2;knrl;lilli;srp;ct;spen;sno;esg;E2f2;Alh;Taf4;da
circulatory system development (GO:0072359)	22/55	0.00000000000000000000068422390622011993163564234340496916378052284188477492033971828766514278186150477267801761627197265625	0.00000000000000000003003742948306326697363520825692115967744233529211435773827176820560680425842292606830596923828125	0.00000000000808765358202270021050145150753158361511818696953923790715634822845458984375	0.000000000405769134000910327606942065088485756263469994564729859121143817901611328125	-1.650614965729906	80.44066867267493	Mef2;apt;dpp;twi;stumps;LanA;zfh1;numb;bap;srp;Sur;shg;abd-A;eve;pnr;Antp;pnt;Tl;wupA;tin;Abd-B;Tina-1
wing disc morphogenesis (GO:0007472)	44/134	0.000000000000000000000000000000000000030490326124875209960322704320074895605527926501028969964079832104209782142872453698735924409326885319015953967891618958674371242523193359375	0.0000000000000000000000000000000000038243580482343476129534474806377421178957130588636215181648497833644563719494804490832664720621758558394276406033895909786224365234375	0.0000000000000000000895466023182534930554167169658564595060831458436499956550502776764233203721232712268829345703125	0.000000000000000012095679513142548524624641630140643896608937930370157587400825605072895996272563934326171875	-0.9027380997345978	77.98159464245035	jumu;ast;Pka-C3;msk;Chi;tsh;ksr;N;zfh2;Trl;wg;nmo;fw;ash2;bs;kis;Tak1;EcR;frc;mam;brk;pcm;drk;Dok;crol;trc;cg;dpp;Dad;Src42A;sax;svr;ap;flw;dally;Pkn;sbb;MYPT-75D;pnt;scrib;shn;emc;wls;fog
heart development (GO:0007507)	30/87	0.00000000000000000000000000396642310732699113233150023974518801647222656548406811511764001554360939590104795371416912530548870563507080078125	0.0000000000000000000000002401737578091791781798938697139669752762618920832735881278178718500719568407220094741205684840679168701171875	0.00000000000002829913003439198663209983799504462327614674917175552337766930577345192432403564453125	0.000000000001911279705399705124380353764549877429619606505895035297726280987262725830078125	-1.253769739438312	76.21908575010441	jumu;Chi;twi;LanA;zfh1;bap;kuz;abd-A;EcR;eve;Antp;Ggamma1;Tl;wupA;tin;mam;qm;Mef2;apt;dpp;stumps;numb;srp;sli;Sur;shg;pnr;pnt;Abd-B;Tina-1
oogenesis (GO:0048477)	46/216	0.00000000000000000000000000000128421685708157667864818260021454659364378333886601779925119698319958703297471113401184705793411922059021890163421630859375	0.0000000000000000000000000001025038545925112983148932524693323194342201706367636960467842917713304835727709807269292241471703164279460906982421875	0.0000000000000184563561493718702000526487969462383556128355632797166663294774480164051055908203125	0.00000000000129637445593188019617318268803304244268966016750965764003922231495380401611328125	-1.0788164061489636	74.25213231175621	bcd;Rab5;Sxl;Sry-delta;ecd;msn;Pi3K92E;pelo;capu;N;p53;Trl;kuz;Eip74EF;EcR;ash1;Dhc64C;Src64B;jar;fs(1)K10;brm;qm;Mbs;cact;eff;ALiX;LIMK1;stumps;snf;sax;Dp;brat;shrb;ct;dally;shg;spir;spin;BicD;Ddx1;E2f2;Dcp-1;Lis-1;Lar;da;Rbp9
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	37/179	0.00000000000000000000000251312571684440955967438408930513484362138529372338674888857844541383002034962146353791467845439910888671875	0.00000000000000000000012979555172878774454774203272775244932350738231463189981847714850327069058266715728677809238433837890625	0.0000000000168704937475815642930596065367321941159961529166366744902916252613067626953125	0.0000000008006645140744115255742776105017492749293950282662990503013134002685546875	-1.354229495362004	73.58952813567035	Su(z)12;bcd;Chi;Sxl;Pop2;Fmr1;dsx;tsh;bowl;alien;Optix;Trl;d4;kis;EcR;tin;fs(1)K10;drm;crol;dpn;Sin3A;Lim1;rhea;enok;ttk;brat;odd;knrl;foxo;pnr;esg;E2f2;emc;Not1;cic;Iswi;CtBP
epithelial cell migration (GO:0010631)	14/36	0.0000000000000343769026728594867368523019169262141525307378830955684634318458847701549530029296875	0.000000000000900982702888675457543928614184548082054193596235336372046731412410736083984375	0.000000072742384859405710175923073616821579179259060765616595745086669921875	0.00000209402668546092516409598029147876019351315335370600223541259765625	-2.2976636013426806	71.23076881748466	bnl;Sin3A;apt;dpp;Mhc;stumps;rib;knrl;sli;pnt;esg;sgl;Vhl;btl
peripheral nervous system development (GO:0007422)	26/79	0.000000000000000000000045659407039164550297922309709710459655309365943265031829285081899083564849206595681607723236083984375	0.00000000000000000000222716441002147062288415384234665315568926990174673447085533506406562764823320321738719940185546875	0.000000000003755735297366251701298494818565787650536946795654102970729582011699676513671875	0.0000000002127442316830689734877238290558748405600919539892856846563518047332763671875	-1.360826999942495	70.00207387068335	N;trio;abd-A;Appl;EcR;Rho1;Ephrin;Sin3A;pav;sktl;stg;chn;raw;ttk;numb;ct;spen;mbl;pnt;spin;esg;shn;bun;emc;RpL30;da
embryonic hindgut morphogenesis (GO:0048619)	16/40	0.00000000000000028742642771096765617370466495049238889272994064948141268445169771439395844936370849609375	0.000000000000008854751001060687762562953594838387240688500068319655156301450915634632110595703125	0.00000000604908705713526796167064022709085324702726893519866280257701873779296875	0.00000019670734948758391281062297105408642750035141943953931331634521484375	-1.9091501193686833	68.3200152141733	wal;dpp;Dad;twi;ecd;raw;rib;bowl;Pvr;odd;ct;EcR;Pvf1;kkv;shn;drm
gland development (GO:0048732)	18/47	0.000000000000000009804494545169757209106527462041085980892066490365033271103811784996651113033294677734375	0.000000000000000337582204339570434903467939881313957557949193173663093858749562059529125690460205078125	0.000000001172667465691183044670704651332542034491979165977681986987590789794921875	0.00000004381285254795143273958749866210660162124668204342015087604522705078125	-1.7201637626164465	67.36796166649769	prod;dpp;gl;ecd;tsh;rib;zfh1;N;wg;srp;kuz;tll;pnr;Antp;Pen;tin;Abd-B;hkb
axon development (GO:0061564)	19/66	0.000000000000000571443229607696398137856205981824340816083358275678794058194398530758917331695556640625	0.00000000000001730093639984680766145689989801074364509704019143843112260583438910543918609619140625	0.000000019804729954145908743309433160117993821813797694630920886993408203125	0.0000006210197464192895840386326837545549750529971788637340068817138671875	-1.8776532980914296	65.90256367523304	Rab5;Gtp-bp;Fmr1;Khc;ssh;ben;lola;shot;tutl;Nrt;Hem;dally;shg;CadN;mfas;mmy;Fas3;brm;fax
