gene1	gene2
Rab5	Su(z)12
wls	Su(z)12
Ddx1	Su(z)12
Tab2	Su(z)12
Mlc1	Su(z)12
Mhc	Su(z)12
Msp-300	Su(z)12
Mmp2	emp
mmy	emp
zfh2	Rab7
emp	Rab7
cas	Mmp2
CG32486	Mmp2
siz	Mmp2
Atg6	Mmp2
wupA	Mmp2
by	Mmp2
disco	Mmp2
CG9769	Mmp2
stil	Mmp2
Antp	Mmp2
MED24	W
CG17739	W
tra	e
Axn	e
Alh	e
yellow-f	Sema-2a
Optix	Eip74EF
sno	eg
dei	eg
vlc	eg
jumu	eg
zfh2	Arc42
p53	Arc42
flw	Arc42
fred	toy
cnc	toy
CG14995	spir
tup	tsh
Appl	tsh
wg	tsh
zfh2	tsh
p53	tsh
dsf	Not1
ssh	Not1
jumu	Not1
CG4945	Not1
Mlc1	Not1
PhKgamma	bib
Sh	bib
Scgdelta	mib1
dpp	mib1
Ald	mib1
l(2)efl	Abi
pnr	Abi
Idgf5	Abi
twf	nej
CG17221	dlg1
S6kII	Vhl
dsf	Vhl
dco	Lar
Idgf4	Lar
Btk29A	Lar
NAT1	l(1)G0289
l(2)efl	Abl
drl	Abl
Pde8	Abl
Glycogenin	Syb
Ice	dome
Krn	dome
bs	dome
CG17470	ofs
