18213	408	3
15006	487	3
16667	159	6
14920	172	6
4161	197	6
15625	412	6
15716	417	6
7946	460	6
3120	496	6
9729	534	6
13152	65	1
18471	395	48
18386	416	63
2995	55	1
18340	157	9
18254	402	8
18266	2	9
2748	90	9
12455	105	9
17795	118	9
15287	7	1
15662	215	1
17833	191	9
17002	222	9
11335	326	9
16772	456	9
3793	467	9
1319	494	9
2717	547	9
14498	154	10
18323	405	27
18181	233	28
11525	165	29
12128	319	29
18450	528	63
18435	146	71
10298	306	71
18463	431	93
18274	402	30
18048	512	30
13270	173	31
16118	401	1
15033	444	1
4564	530	1
14868	531	1
7981	9	2
10773	274	2
