589	247	462
590	57	580
591	563	485
592	21	47
593	476	523
594	13	243
595	320	522
596	517	259
597	208	308
598	34	289
599	26	473
600	447	266
601	415	438
602	185	505
603	536	396
604	193	300
605	278	527
606	138	21
607	332	368
608	247	57
609	296	359
610	574	548
611	319	438
612	213	376
613	151	57
614	240	32
615	342	271
616	22	56
617	67	156
618	394	229
619	441	293
620	320	287
621	419	177
622	233	5
623	84	271
624	118	306
625	167	409
626	230	186
627	3	555
628	457	251
629	269	470
630	565	261
631	410	209
632	311	232
633	13	44
634	201	553
635	13	343
636	582	58
637	68	214
638	356	576
639	147	8
640	26	476
641	60	400
642	289	122
643	13	476
644	447	461
645	228	45
646	581	545
647	460	172
648	395	416
649	498	434
650	577	87
651	364	150
652	83	165
653	544	55
654	179	494
655	584	178
656	522	440
657	476	15
658	275	98
659	334	191
660	102	245
661	573	43
662	455	475
663	246	216
664	207	490
665	460	411
666	91	104
667	309	224
668	354	426
669	535	133
670	308	584
671	62	423
672	440	500
673	235	318
674	208	254
675	51	218
676	67	258
677	217	92
678	404	448
679	46	278
680	202	3
681	522	289
682	285	167
683	346	118
684	93	439
685	551	193
686	79	82
687	462	283
688	442	477
689	191	467
690	493	442
691	186	34
692	573	116
693	14	84
694	230	175
695	437	123
696	474	116
697	200	152
698	66	430
699	45	232
700	154	98
701	28	477
702	534	522
703	189	71
704	546	489
705	99	87
706	252	564
707	540	120
708	19	33
709	48	483
710	276	153
711	304	230
712	62	141
713	176	443
714	518	225
715	452	93
716	399	149
717	179	297
718	572	520
719	135	64
720	520	336
721	57	539
722	62	282
723	587	302
724	387	47
725	236	357
726	231	33
727	393	84
728	62	268
729	494	90
730	530	374
731	470	94
732	575	205
733	144	395
734	122	381
735	42	72
736	275	101
737	551	457
738	521	121
739	342	262
740	156	297
741	50	489
742	581	77
743	543	233
744	81	54
745	529	319
746	226	549
747	75	120
748	151	66
749	151	463
750	46	320
751	460	101
752	321	327
753	572	47
754	216	574
755	205	207
756	333	268
757	99	188
758	74	573
759	341	17
760	13	564
761	575	387
762	128	588
763	235	264
764	346	565
765	258	452
766	556	190
767	424	214
768	315	359
769	142	572
770	558	62
771	32	418
772	296	311
773	157	449
774	84	352
775	388	494
776	361	426
777	161	288
778	21	138
779	283	202
780	575	15
781	381	427
782	506	297
783	85	32
784	58	559
785	95	167
786	318	200
787	43	160
788	271	253
789	15	353
790	131	573
791	303	183
792	80	185
793	482	297
794	2	369
795	311	52
796	453	96
797	256	478
798	587	462
799	45	205
800	481	225
801	586	309
802	555	584
803	587	206
804	447	267
805	387	473
806	228	493
807	71	306
808	3	359
809	183	307
810	130	542
811	433	451
812	111	526
813	203	470
814	13	137
815	292	77
816	408	85
817	444	205
818	254	2
819	403	148
820	30	458
821	338	264
822	529	103
823	317	99
824	256	361
825	4	551
826	575	516
827	113	295
828	265	438
829	176	548
830	195	211
831	334	200
832	167	380
833	238	89
834	577	525
835	538	559
836	473	84
837	117	506
838	384	122
839	131	88
840	298	227
841	350	560
842	357	5
843	12	116
844	465	134
845	422	179
846	399	182
847	577	99
848	44	490
849	198	442
850	180	98
851	496	519
852	171	36
853	219	57
854	39	55
855	31	348
856	293	58
857	214	416
858	554	100
859	530	205
860	207	83
861	378	10
862	194	564
863	491	549
864	462	97
865	457	126
866	471	119
867	25	77
868	340	410
869	290	263
870	309	367
871	178	473
872	515	247
873	255	513
874	484	506
875	408	26
876	409	572
877	231	216
878	395	334
879	428	390
880	199	239
881	145	214
882	122	384
883	113	514
884	294	48
885	264	13
886	400	113
887	437	201
888	247	76
889	584	184
890	385	429
891	243	485
892	384	345
893	41	25
894	362	343
895	205	368
896	453	542
897	393	588
898	265	339
899	100	60
900	155	77
901	292	172
902	259	517
903	130	352
904	215	97
905	117	30
906	460	135
907	323	194
908	197	558
909	485	4
910	194	221
911	29	245
912	446	94
913	99	219
914	502	346
915	422	135
916	466	29
917	354	300
918	108	402
919	291	455
920	151	447
921	93	63
922	210	41
923	544	270
924	165	120
925	223	213
926	97	549
927	513	189
928	153	588
929	203	453
930	243	265
931	481	388
932	174	324
933	472	216
934	128	514
935	88	172
936	512	192
937	504	349
938	522	427
939	273	216
940	58	95
941	120	321
942	475	517
943	516	575
944	373	159
945	352	355
946	11	461
947	75	201
948	575	410
949	547	128
950	22	61
951	426	366
952	339	101
953	164	164
954	131	136
955	355	238
956	487	103
957	101	173
958	109	195
959	199	26
960	558	534
961	269	202
962	56	289
963	416	12
964	554	582
965	13	411
966	388	2
967	513	140
968	109	435
969	454	578
970	374	151
971	477	248
972	513	48
973	203	32
974	258	23
975	38	4
976	357	277
977	35	48
978	466	238
979	570	24
980	415	336
981	561	210
982	10	379
983	187	209
984	75	367
985	246	444
986	41	309
987	107	271
988	269	330
989	47	26
990	330	87
991	324	183
992	512	238
993	137	436
994	514	395
995	34	346
996	411	184
997	43	476
998	536	45
999	131	420
1000	532	272
1001	34	61
1002	266	461
1003	448	82
1004	315	33
1005	17	445
1006	256	578
1007	546	499
