gene1	gene2
Rca1	Arc-p34
MED24	bon
Mef2	run
pnt	Idgf4
Apc2	Cka
asf1	Stat92E
cos	rad50
pelo	sll
NetB	pcm
Nrt	Cyt-c-d
Oseg1	Ark
chif	PhKgamma
esg	btl
Hs2st	dome
toe	dsf
odd	RhoGAP68F
cp309	cher
Mer	vlc
cnk	tub
Cka	Nrt
betaTub56D	wee
eff	dnc
Nrx-IV	caup
Mer	cic
Rho1	Arc42
drm	dl
CG34379	wg
Mmp2	uzip
CG10641	Ephrin
Jra	CG4945
wls	ken
jagn	Nrx-IV
E2f	Nrx-IV
Rbp9	Mlc1
emb	enok
CG8247	pdm2
CG6416	tin
Gtp-bp	eve
pnut	sgl
cnc	Tak1
brat	cic
ttk	ALiX
eff	Fas3
peb	uzip
ea	G-salpha60A
RhoGAPp190	Atpalpha
v	pcm
CG9769	gro
exu	d
Ephrin	Galpha73B
yrt	stg
scrib	Dhc64C
Ephrin	CG10641
slam	Cyp1
jumu	Apc2
ben	Rack1
Idgf1	sbb
shrb	Rab7
pbl	pot
bon	Hr46
inv	fd59A
CG9769	SelD
jumu	eg
Pde8	sec23
CG4945	mri
Pde8	alph
ea	SelG
Dif	Cks30A
Traf6	t
Sry-delta	Lcp65Ag1
CG10641	emb
lic	l(2)gd1
S6kII	Vhl
th	Rab7
mri	pn
sax	Pi3K92E
toe	Nrx-IV
jing	beta4GalNAcTA
G-oalpha47A	lilli
CG6372	Dys
brm	sn
d4	PebIII
neur	Ddx1
FKBP59	cp309
l(2)gd1	CG33205
stil	wupA
CdsA	eIF-4E
fd59A	dnc
cort	pn
Uba1	tral
trc	Nrx-IV
beta4GalNAcTA	Lac
Btk29A	srp
Ptpmeg	hdc
Dl	rdo
Pop2	CG32082
emc	G-ialpha65A
gkt	dos
shot	eIF-4E
Nrx-IV	Axn
stil	rg
Moe	MED4
Jafrac2	Atpalpha
MED24	Hr78
sktl	srp
CG32486	stil
wee	CG9445
lola	CG4945
dpld	Sur
her	trio
emp	esg
dome	ash2
tud	Chi
B4	ry
Mmp2	ics
CG1244	glu
capu	RhoGAPp190
Cks30A	ALiX
CkIIalpha	tud
Atpalpha	yellow-f
cnk	Jra
Rab7	tup
Yp1	CkIIalpha
crol	cathD
MED11	CG4500
rad50	emp
emp	Mmp2
Nrt	robo
cg	jumu
sec23	dpld
stg	cg
Mitf	mask
cin	thr
Rho1	morgue
Myo61F	zfh1
fw	Atg6
RhoGAP68F	Vhl
chico	Ggamma1
pdm2	pnr
gro	beta4GalNAcTA
Mlc1	ird5
Cyt-c-d	cos
tamo	G-salpha60A
E(z)	dl
Idgf5	Btk29A
sec23	lic
Dp	Dif
Jra	NetB
CG16719	alien
crc	elav
Eip71CD	CG32082
RhoGAP68F	MED24
ry	Btk29A
Not1	osa
dome	Ice
Akt1	CG12896
E2f2	sdt
zfh2	Arc42
MYPT-75D	Dat
wupA	Wnt5
neur	sina
bun	Gtp-bp
fs(2)ltoPP43	car
dom	sina
Krn	Galpha73B
CG1244	hyx
ecd	Cks30A
MYPT-75D	CG34417
Rack1	Src42A
Eip63E	abd-A
eff	Dok
Antp	Pvr
Nrt	CSN4
bnb	drk
rdo	pn
CG6372	tamo
Es2	Pvr
CG2678	cbt
eve	MED11
ry	jar
mmy	nmo
Crk	CSN4
car	beta4GalNAcTA
ine	up
Dat	flfl
form3	bowl
MYPT-75D	mfas
Sin3A	CSN4
beta4GalNAcTA	Ephrin
sdt	Src64B
Arc-p34	CycA
Su(z)12	yrt
drm	Pi3K92E
sty	Rab7
sty	CG12301
Pvf1	brm
dsf	twi
Mkp3	Rheb
d4	tll
sqd	Myo61F
betaTub56D	ird5
Hph	brat
sec13	Dif
tum	sec23
Hr46	osa
kkv	Rack1
Pop2	Nrt
Alh	kis
thr	jumu
PebIII	t
Pka-C3	CycB
Chi	yellow-f
da	up
Mkp3	Krn
hkb	E2f2
loco	mth
hep	ics
Nf1	Gtp-bp
sktl	Ald
Idgf2	Ice
CG12301	drm
CG17221	bigmax
glu	Ef1gamma
dom	Iswi
tld	MED11
Rack1	Pka-C3
E2f	fl(2)d
trc	shg
esc	rdo
dom	tld
snf	baz
CtBP	tin
tub	Cyp1
MED4	trc
beta4GalNAcTA	Idgf2
Moe	Lac
enok	CG17221
grp	140up
Mmp2	Rab7
LIMK1	crc
Pop2	CG8149
twf	cbt
sqd	tok
Tm1	ninaE
CG4500	stil
tok	alien
how	S6kII
Sobp	hdc
Lar	wal
Vhl	Hem
boss	ash1
xl6	Sur
Cyp1	Sin3A
aft	blow
Idgf4	srp
Snap	Pde8
CG12301	hyx
ninaE	raw
Cka	cathD
Hem	Idgf4
MED24	gro
Moe	bib
ry	Pop2
CycA	asf1
dl	sno
spen	lilli
Aph-4	jar
eIF-4a	cnc
CG34379	Ef1gamma
Eip63F-1	sktl
lin	CG8149
robo	wal
esc	betaTub56D
bib	shn
alph	Tm1
spen	Arc42
Orct	bhr
Tm1	Sry-delta
Gtp-bp	Idgf4
Pkn	Akap200
hkb	hkl
Hs2st	betaTub56D
fs(1)K10	Pi3K92E
Bap60	foxo
dib	Pk61C
opa	Cks30A
CG10641	sbb
Eip63F-1	Hr46
sle	betaTub56D
Msp-300	up
robo	RhoGAPp190
Apc	dome
chinmo	Pgant35A
Eip74EF	Mbs
robo	Nrt
sgg	Rbp9
ofs	acj6
betaTub56D	E(z)
ksr	Src42A
up	CG8247
CG6372	sar1
LIMK1	Myo61F
mfas	emb
tow	Cip4
wrapper	mbt
Src64B	Traf6
PebIII	ix
Vhl	Gtp-bp
Hs2st	Lcp65Ag1
Dredd	blow
gkt	Ald
CG2678	fs(1)K10
PhKgamma	bun
CG16719	prod
brk	Chc
CG12301	Ef1gamma
cin	glu
MED11	dom
neur	Rpd3
dos	Not1
Dlic2	stumps
chif	opa
Trl	beta4GalNAcTA
Lis-1	sdt
Arc42	tub
tok	dl
Oseg1	Syx1A
chinmo	cher
mbo	Dcp-1
W	chic
Arc42	18w
Stat92E	alien
emb	loco
fog	CG32082
Arp66B	CG8149
qua	ftz-f1
wls	dome
cnc	RpL30
Rack1	sw
chn	Cct1
boss	tamo
emp	Sry-delta
FKBP59	cas
pyd	srp
sec13	Cip4
CadN	Mmp2
lwr	tud
CG17221	sn
Tl	S6kII
betaTub56D	ImpE3
dei	Hph
Crk	tub
alph	Cyt-c-d
brk	ct
ex	msi
Hr78	Akap200
Patj	spir
Src42A	ksr
scrib	brk
wus	Sb
dah	lic
aft	MYPT-75D
ey	SelG
pdm2	CG9445
Eip71CD	tub
Idgf4	toe
Tina-1	toy
cos	tum
spir	Hs2st
CG17470	RpL30
Wnt5	raw
Yp1	CycB
Dat	Su(var)2-10
cic	inv
Krn	svr
yellow-f	Eip63E
run	Alh
CSN4	ttk
fru	pnt
CG6416	Hph
CG10641	capu
CG3075	RhoGAPp190
sll	meso18E
ken	rad50
CadN	CdsA
Bap60	Idgf5
tub	cnk
bib	sw
CG4945	dnc
Nrx-IV	eIF-4E
Pvr	CG12301
Uba1	NAT1
Abd-B	CG9445
betaTub56D	Ca-alpha1D
siz	t
gl	disco
pnt	Fas3
beta4GalNAcTA	Trl
Sema-1b	CG6416
sll	Dif
Scgdelta	chrw
yellow-f	Hmgs
ey	acj6
cher	Ggamma1
Pde8	Galpha73B
Rab7	G-ialpha65A
sktl	Hs2st
ry	B4
up	sgl
vap	CG2681
mib1	Apc2
gkt	opa
bnb	Hem
shn	Tina-1
CG34417	dah
Dap160	Ark
tutl	Spred
Src42A	fax
rhea	Eip63F-1
wrapper	Rab5
spin	qua
RhoGAP68F	Ark
tld	pot
CG1942	lilli
tld	fs(2)ltoPP43
Tl	kuz
emc	CG33205
xmas-2	CG1244
Pde8	mbl
Dlic2	dco
meso18E	dl
Mef2	dsx
Ark	Lac
Akap200	wg
Rpd3	dpld
puc	dos
srp	Cyt-c-d
sll	Cyt-c-d
spir	Cyt-c-d
stumps	Cyt-c-d
LanB2	Cyt-c-d
Cks30A	Lis-1
sns	frc
Ald	ash1
glu	betaTub56D
Krn	msi
RpL30	Cyp1
twi	cbt
PhKgamma	Ice
CtBP	tld
Prm	Mer
puc	dsd
tow	Aph-4
sn	Btk29A
cin	CG16719
blow	chp
RhoGAPp190	noc
Eip74EF	how
abd-A	Akap200
bap	gkt
fd59A	MED4
RhoGAP68F	Rho1
Mitf	Ank2
Pk92B	ics
rad50	cnk
jumu	Tak1
Myo61F	l(2)efl
ftz-f1	Patj
mbl	BicD
cathD	Mmp1
dpld	dom
Pen	brm
bib	NetB
glec	capu
CG13850	Myo31DF
CG10641	Scgdelta
CG8247	Rho1
Myo31DF	tin
Pen	prd
CG34417	Pen
Tak1	cin
eff	Ef1gamma
Mhc	Mlc1
Moe	Mbs
par-1	dsx
Idgf1	Mbs
th	emc
Caf1	dmt
CG1244	Taf4
Lar	cact
sll	Lcp65Ag1
G-oalpha47A	bcd
140up	Lim1
Ice	CG33205
l(2)gl	Fas3
Dys	mri
pnt	fru
Lcp65Ag1	stg
Arc42	dsd
lilli	Nf1
CG9104	kkv
nmo	CG9509
RhoL	Dat
Mtl	Pop2
Optix	eIF-4E
CG8247	sle
betaTub56D	Lcp65Ag1
kay	esg
Apc	tral
pot	mbo
scra	dec-1
meso18E	kis
Uba1	Hs2st
Alk	Sb
Dlic2	cbx
sll	asf1
poe	bnl
Oseg1	chic
drl	odd
ics	Ca-alpha1D
chic	CG17739
ash2	ben
Rack1	l(2)gl
jar	wal
fal	Alk
Lis-1	pn
Atg6	Mmp2
bhr	Caf1
stumps	msi
Tak1	bib
aft	chico
puc	Hr78
CSN4	Nrt
Galpha73B	CG1942
Pop2	shrb
Sry-delta	CG9509
gro	Pgant35A
crol	Fmr1
18w	loco
Pde8	chif
kuk	Iswi
Hmgs	LanB1
Eip63F-1	ssh
sina	Abd-B
Psn	baz
Ark	Psn
ry	zfh1
lmd	CG4500
mbl	Galpha73B
Pink1	Pka-C3
Sxl	Cp1
Rbp9	bt
Mmp1	Ank2
gkt	Msp-300
Dhc64C	eIF-4E
dib	rdx
boss	tup
Src64B	CycE
Dlic2	gkt
sina	tin
sec13	Mmp1
CG17739	chic
Sur	rad50
Mlc1	ine
Idgf2	Dif
Prm	Cka
sn	CG17221
wal	Hs6st
Sur	sdt
Mitf	Lac
sced	dlg1
yellow-f	CG12301
ttk	Sin3A
osa	Not1
qm	Cka
G-ialpha65A	fd59A
bnl	phyl
Tm1	alph
bib	knrl
fred	lilli
knrl	Pvf1
sle	mfas
shn	poe
th	abd-A
qkr58E-3	Pkn
14-3-3zeta	sar1
hyd	brat
Mitf	Ark
sw	Fmr1
dei	stg
Rbp9	Nf1
twf	CG16719
gro	Jra
CG2678	bcd
ena	vlc
emc	bs
oaf	Akap200
sw	LanB2
dos	cort
form3	N
Pkn	emb
Orct	osa
dco	brk
pio	ytr
neur	Su(var)2-10
CycA	Dl
Cct1	dib
W	Dredd
sno	tou
ssh	Aph-4
fog	Dlic2
rdo	LCBP1
Btk29A	Arp66B
tld	xl6
ALiX	scra
sprt	chic
kuz	betaTub56D
sav	mri
Dcp-1	bcd
lwr	wls
Apc2	ea
pnr	CG33205
CG34417	kkv
Arc42	Ef1gamma
fru	poe
poe	Lar
Idgf4	sktl
form3	Galpha73B
G-ialpha65A	Vps28
Alh	tra
shot	Mef2
mbt	spen
Su(z)12	Mlc1
MED11	Fas3
dl	Dat
run	siz
oaf	ben
blow	boss
Tina-1	xmas-2
CG6416	Nrx-IV
brk	MED24
Lar	klar
MED4	ken
peb	spir
PebIII	hkl
jagn	bowl
Idgf2	Lcp65Ag1
tral	Mmp1
inv	eIF-4a
Syx1A	l(2)gl
sgg	tra2
klar	Lar
tok	jumu
crc	lmd
SelG	ey
xl6	dsf
RhoGAPp190	CG3075
RpL30	ofs
Mmp1	Tl
btl	CG34379
tra2	trio
dj	l(1)G0289
Dlic2	trn
run	emb
Idgf2	caup
CG9769	phyl
dei	Hr46
NAT1	dj
puc	Hs6st
ash2	CSN4
Psn	Mlc1
mbl	spin
wupA	bnl
Dlic2	fog
Nrt	NAT1
emp	mmy
xl6	mfas
Pvr	nmo
Sin3A	mth
CG4500	oaf
trio	nmo
sec13	Traf6
snf	trio
Chc	ftz-f1
Sobp	Eip63F-1
CG34417	alien
Tm1	cbt
rib	run
Alk	blow
inv	cic
cas	dib
ird5	Ca-alpha1D
cin	MED4
rg	Apc2
pav	Lis-1
flfl	hyx
cta	Dcp-1
spn-A	lic
Pk61C	how
wrapper	CG3075
chif	sll
Akt1	dj
shot	par-1
eIF-4a	chico
Taf4	flfl
yellow-f	Vps28
vap	Lim1
Sobp	pav
drm	EcR
Dhc64C	Dl
frc	msi
CG16719	Rpd3
CG6416	Abl
brat	hyd
CG18369	G-salpha60A
fs(1)M3	Yp1
peb	sdt
dup	CG17221
Dhc64C	run
dsf	CG1244
E(z)	Borr
Idgf4	bs
cathD	MED24
CG9445	ash1
trn	dock
CG6416	Chc
lola	NetB
SelD	kuz
CG1942	Atx2
kkv	CG18369
bt	Glycogenin
d	CadN
Eip74EF	MED11
sktl	Caf1
CG34450	ben
foxo	Caf1
hpo	cin
mri	CG3075
flw	ap
rux	Dap160
dlg1	CSN4
kuz	Arp66B
Appl	mth
CG32082	sas
dome	bhr
Chi	sns
FKBP59	sktl
dei	dmt
chif	numb
hyx	Dat
mib1	l(2)efl
bib	CG33205
Apc	RhoGAP68F
bnl	Ggamma1
Eip63E	cbx
B4	wee
dsx	Lar
Idgf4	MED11
sdt	lmd
gl	caps
kay	d
ppan	ap
Dat	CG1244
sn	Appl
zfh2	tsh
Eip63E	fog
Idgf5	pcm
RhoGAPp190	Ddx1
W	Jafrac2
bs	noc
Myo61F	tin
ALiX	Atg6
mbo	cnk
Pak	chinmo
Lcp65Ag1	CG3987
ben	CG12896
CG13850	14-3-3zeta
hyx	pcm
wls	ssh
Hem	Dl
gkt	dup
Dat	tok
Borr	betaTub56D
fw	Crk
Tak1	msi
Snap	sgl
tud	msk
MYPT-75D	Su(var)2-10
inaC	Spred
Mhc	qm
exu	esg
Vhl	RhoGAP68F
jagn	t
trio	Su(z)12
thr	rdo
Jafrac2	Akap200
d	wg
Pde8	trio
14-3-3zeta	uzip
CG32082	Syx1A
CG17739	kkv
mbt	mfas
Gtp-bp	prd
msi	toy
baz	Pk61C
fs(1)K10	numb
by	Pvr
sdt	ppan
Sry-delta	Jra
aft	Antp
robo	Aph-4
Sry-delta	t
gbb	Alk
jagn	Myo31DF
lmd	sas
rg	stil
glu	xmas-2
14-3-3zeta	Lim1
nej	chrw
Ddx1	mfas
Dl	Hem
Nf1	fred
eff	CG9445
dl	tld
jagn	Cka
Src42A	Chc
Dad	E2f2
tok	dsf
msi	cp309
dl	ct
pav	Sobp
bcd	CG9104
Jra	tub
Optix	Lar
Aph-4	dpp
klar	dnc
sdt	t
dj	lilli
dom	xl6
tral	Oseg1
cnc	Ephrin
G-ialpha65A	svr
alph	sec23
Mmp1	mam
mbo	tum
ine	E(z)
dpn	Patj
rhea	Hr46
ap	Gtp-bp
tin	xl6
car	l(2)efl
chic	W
SelG	14-3-3zeta
p53	lic
Cip4	cic
wal	MED11
rux	tow
Moe	CG13850
kay	cher
Atg5	CSN4
SelG	bap
Idgf4	ics
FKBP59	foxo
lmd	gl
emp	cin
bt	numb
brat	wls
pnt	emb
eIF-4E	Lar
nej	pdm2
Sxl	fw
Cip4	eya
zfh1	Optix
Trl	Lac
nmo	t
G-ialpha65A	gl
Lcp65Ag1	bt
sec23	Hr46
sty	G-ialpha65A
cta	ine
sec23	pot
sktl	aft
sqd	run
Eip63F-1	bon
klar	Myo31DF
alien	asf1
her	Su(z)12
LanB2	Pvf1
disco	run
mbo	Tm1
tutl	Tm1
hyx	drm
cbt	alien
fru	Dl
Lcp65Ag1	vlc
Pvr	cta
mfas	CtBP
Pka-C3	Chc
E2f	sec13
jumu	thr
Myo61F	Not1
CycA	pelo
Tm1	Dcp-1
crol	eve
Alk	ytr
Hr78	Set2
flfl	Taf4
flw	Ptpmeg
sktl	rad50
CG10641	G-ialpha65A
CdsA	knrl
G-oalpha47A	Atg5
btl	exu
Dhc64C	Sema-2a
Lac	bl
shg	18w
CG3987	ine
Pop2	jar
esc	Su(var)2-10
fs(2)ltoPP43	tld
sax	Pkn
CG16719	Dl
Fas3	Fmr1
Rpd3	mfas
Mer	Idgf1
PebIII	drm
fd59A	Mitf
tup	Arc42
RhoGAPp190	tow
ash1	CG9445
tup	Mitf
ytr	xl6
stg	CG6416
Syb	Pde8
Lis-1	pav
glu	Stat92E
tup	Rho1
kuk	l(3)mbt
Sur	ast
emp	CG9520
aft	lin
Tl	Vhl
dsx	zfh1
Optix	Hs6st
LCBP1	cort
scra	ALiX
exu	sle
Mer	glu
Nf1	alpha-Spec
dah	lmd
dib	cas
CG3075	Chc
RhoGAP68F	form3
Dat	xl6
Caf1	Idgf4
Sema-2a	CG4500
spir	ken
mmy	dsf
cnk	alph
LanA	pelo
E(z)	Eip63F-1
exu	tamo
sas	ksr
Sb	PhKgamma
dnc	Ddx1
tup	tsh
jumu	Not1
Idgf4	hdc
Cyp1	acj6
sno	dup
ben	oaf
v	Ice
CG16719	twf
Pak	l(2)gl
pn	kkv
Wnt5	NetB
trc	Atg5
MED11	fs(2)ltoPP43
fw	stil
rdx	eff
mbl	gkt
svr	crc
mth	CSN4
car	sina
v	ofs
Antp	Atg6
Arp66B	ex
ssh	lwr
Idgf5	ct
dally	bs
Pk92B	raw
Su(z)12	dsd
Pvr	Pvr
aft	run
eff	rdx
scra	Sulf1
l(2)gl	Eip63E
Alh	ssh
lilli	sw
dec-1	chrw
lva	Ephrin
zfh1	jar
oaf	Sh
how	Alh
brat	meso18E
mfas	tld
CG18369	ash2
Patj	crol
tub	sav
rad50	cactin
E2f	shn
cos	sec23
pros	CG12896
ofs	dec-1
jumu	Sur
Dat	car
Crk	inaC
CG17221	RpL30
ssh	Myo61F
CG1942	spir
Oseg1	CG3829
up	Mer
Ark	Appl
loco	Nrt
CG3987	lva
jar	dpn
eff	cos
caps	CG9520
dpn	dl
Hem	Hmgs
Patj	hyd
cin	tud
cathD	Dhc64C
abd-A	wal
yellow-f	ninaE
osa	CG9445
Cyt-c-d	Rack1
nmo	blow
mask	dup
Hs6st	Khc
tra	Alh
lilli	ics
emb	Eip63E
SelD	mbl
Idgf4	fru
Dif	opa
sced	dl
bun	flw
aft	rg
Eip71CD	msi
eIF-4E	Atpalpha
Alk	hkl
bigmax	CG17221
CG9445	grp
vap	CG9445
Rho1	CG8247
dpn	CG9509
Eip63F-1	Mer
betaTub56D	Hs2st
kuz	CG6416
tutl	gbb
ct	spen
sax	CG3829
bl	CG4500
ct	CG1244
mbt	eg
flfl	Rca1
jing	sll
Pkn	qkr58E-3
run	sas
tutl	ninaE
run	CG12896
Ephrin	sec13
pros	Cks30A
meso18E	prod
wg	mam
foxo	rad50
mbt	sty
emc	shot
tud	rdx
Ptpmeg	vap
Sema-1b	Src42A
S6kII	btl
msn	qkr58E-3
sno	scrib
Stat92E	CycA
l(1)G0289	bt
W	CG17739
chn	Chc
Moe	Pde8
enok	Mitf
Sry-delta	CG34417
betaTub56D	Uba1
lilli	Pka-C3
ex	btl
lilli	spen
alien	Idgf4
msn	18w
ex	Wnt5
fal	bigmax
e	CG6416
scrib	Myo61F
th	Arc42
Aph-4	ct
bib	Dok
fl(2)d	ttk
CG18369	CtBP
cbx	sty
Cct1	cas
nmo	Hr46
Hem	Arc42
Optix	Sema-1b
Dat	RhoL
S6kII	caup
Rheb	sls
Su(var)2-10	xl6
e	140up
ena	Taf4
ken	fru
N	dock
sll	fs(1)K10
capu	CG10641
tou	Uba1
Arc42	spen
eya	ea
gro	G-oalpha47A
Pvf1	Lis-1
Lcp65Ag1	Hs2st
spn-A	Ef1gamma
Ank2	Snap
Rho1	Mlc1
shg	bt
lilli	RhoGAP68F
cactin	sec23
Hr46	cos
run	mam
Su(var)2-10	CtBP
trio	beta4GalNAcTA
blow	hkb
cbx	Rab7
pelo	E2f2
Ephrin	bib
FKBP59	Idgf1
crol	wal
Psn	CG9445
BicD	CG1942
sav	Gtp-bp
cathD	Ca-alpha1D
CG9509	hkb
gro	shot
jumu	E(bx)
ofs	Sin3A
Scgdelta	sls
Btk29A	Pop2
hyd	sav
CG3829	msn
opa	lilli
dos	mri
sav	sbb
t	hkb
Cks30A	cic
Sema-2a	e
bs	dally
Optix	B4
CG8216	ex
dib	cp309
Prm	Ca-alpha1D
sno	mbl
pnr	cas
tll	cbt
sls	tin
stumps	mask
Scgdelta	Pak
sno	cact
dos	dpp
Hr46	Lac
cher	ird5
Rheb	CadN
Dif	sec13
numb	chif
jar	loco
Src64B	sas
sas	Atpalpha
Mhc	wal
raw	Set2
Rack1	Cka
CG8216	pio
RhoGAP68F	foxo
sbb	l(2)gl
E(bx)	jumu
Trl	Myo61F
Stat92E	wls
Idgf2	Psn
CG12896	CG13850
fru	FKBP59
Oseg1	sll
LanA	tld
EcR	hyx
emb	140up
Crk	toy
noc	bib
da	CycE
peb	tud
Sulf1	CG3987
Nrx-IV	how
Abl	nej
Yp1	tutl
Ef1gamma	sw
betaTub56D	asf1
xmas-2	glu
fru	cp309
Atg6	stil
fs(2)ltoPP43	mfas
ALiX	Ald
CG9104	dsx
fs(2)ltoPP43	Abd-B
Arc-p34	flfl
cort	Lis-1
chic	sprt
Patj	eya
lin	sle
mam	stumps
zfh2	Rho1
Idgf4	hpo
Tl	Galpha73B
Pen	CG18369
E(z)	pot
eff	alph
Jra	kis
stumps	alpha-Spec
zfh1	Src42A
cin	rad50
G-salpha60A	spin
Stat92E	Eip63F-1
Lac	RhoGAP68F
mbt	Optix
Cp1	v
phyl	gro
Hmgs	cnk
Galpha73B	wus
CG17470	sns
eya	Tina-1
Ald	emb
asf1	pav
Mtl	E2f
rad50	brat
eIF-4E	Dhc64C
drk	PhKgamma
flw	Hs2st
PebIII	Alk
sdt	Rack1
Arc42	sdt
Aph-4	Alh
E2f	lin
dpp	dco
Pgant35A	Ef1gamma
SelG	Atx2
bigmax	l(2)gd1
inv	bib
Sulf1	Psn
CG1244	xmas-2
B4	CG18369
dl	tok
14-3-3zeta	l(2)37Cc
Rho1	sec13
tra	Jra
Borr	mbl
hyx	CG1244
cbt	cta
drk	LanA
l(2)gl	dnc
Myo61F	Rho1
mus304	ey
sec23	CG17739
betaTub56D	CycA
pelo	stg
CdsA	eg
CG3075	Pop2
svr	Btk29A
Ptpmeg	dj
CG14995	CSN4
Idgf1	CG8216
MYPT-75D	l(2)efl
Sur	esg
CG3829	chico
dup	mask
l(2)gd1	wls
Alk	gbb
zfh1	ry
alien	Stat92E
Aph-4	pros
pros	tkv
Syx1A	Oseg1
cp309	Nrx-IV
Atg6	gl
cnk	Hr46
cathD	ksr
fog	Syx1A
MED11	l(3)mbt
Sin3A	acj6
G-ialpha65A	sbb
btl	Mef2
Myo31DF	Moe
yrt	Rbp9
CG8247	Dl
Lcp65Ag1	eIF-4E
Gtp-bp	Nf1
PebIII	d4
tin	Sur
da	numb
ey	par-6
140up	CG13850
Atg5	sav
rad50	Cyt-c-d
hpo	dmt
cher	jumu
S6kII	beta4GalNAcTA
pdm2	lola
Hmgs	sgg
sas	lilli
Dat	tll
tamo	Uba1
zfh1	Aph-4
dom	MED11
eIF-4a	lva
p53	esg
alpha-Spec	Nrx-IV
Rpd3	Ddx1
Pen	CG9520
pn	Pop2
Not1	Ald
emc	PhKgamma
ken	sw
CycE	glu
Arc-p34	Alk
elav	Abl
Fas3	Nrt
glec	Pka-C3
lva	beta4GalNAcTA
d4	sqd
CG13850	shn
Dys	Apc2
car	CtBP
pio	glu
caps	CG17470
form3	vap
ine	ct
cin	Orct
eg	Atpalpha
CG33205	bib
sli	Pkn
Sulf1	Glycogenin
LanA	dmt
CG17221	Dys
cher	Oseg1
Krn	how
CG16719	ix
xmas-2	sced
odd	rib
dl	Alk
Borr	Caf1
dsf	Vhl
wrapper	Scgdelta
CG17221	enok
nmo	hkl
Hr46	pot
Sb	Rho1
cnk	sec23
sbb	tow
tld	CycB
dlg1	eff
svr	Akt1
Dp	flfl
E(z)	esc
ine	kuz
CycB	fs(1)M3
Nrt	Cyp1
Pka-C3	rdx
thr	Dl
Antp	sas
gl	l(2)gl
PebIII	Antp
drk	lilli
dnc	klar
PebIII	flw
Dad	sgg
LIMK1	dec-1
Rack1	robo
LanA	dome
esg	pav
msn	bt
fred	dco
Cyp1	Pk61C
cta	FKBP59
rhea	Cip4
sty	mbt
Apc2	rg
kis	CG6416
sina	kuk
l(1)G0289	wal
Ald	CG10641
Ef1gamma	Alk
siz	FKBP59
Tab2	Msp-300
da	tok
how	tok
pio	tok
l(2)efl	ttk
Lac	CG6416
Optix	CG6416
rhea	CG6416
brk	CG6416
elav	CG6416
wee	CG6416
caup	CG6416
tkv	CG6416
enok	kay
MED24	Jra
dnc	Jra
poe	Jra
Yp1	msk
FKBP59	Btk29A
ey	Btk29A
MED24	fred
poe	fred
spin	Src64B
dl	Src64B
CG34379	Mmp1
cin	Mmp1
sgg	Hmgs
sar1	Hmgs
tral	caps
sle	CG9520
sty	CG9520
Ald	mib1
pnr	Abi
Idgf5	Abi
ine	betaTub56D
Idgf2	betaTub56D
Pvr	nej
Tm1	nej
flw	MED24
Pgant35A	MED24
Pde8	stumps
Cyp1	stumps
rad50	stumps
gl	tud
Apc	tud
l(3)mbt	tud
spen	ct
ImpE3	tup
Vps28	G-ialpha65A
Hph	B4
CG3987	rux
bnb	rux
NetB	rux
trc	boss
CSN4	Mkp3
Abi	wrapper
sgl	Ca-alpha1D
CG33205	l(2)efl
Abi	l(2)efl
Abl	l(2)efl
wrapper	l(2)efl
toy	cnc
form3	cnc
pcm	cnc
Ggamma1	cnc
Ptpmeg	Atg5
Tak1	Atg5
Chi	acj6
CG6416	Trl
CG1942	Krn
Optix	brk
Rab7	mri
Hem	Crk
tld	fs(1)K10
140up	Psn
vap	Psn
Mtl	CG9509
jing	CG9509
CycB	CkIIalpha
Khc	sgl
CG17470	CG17221
eIF-4E	bs
Cyt-c-d	Nrt
srp	Nrt
rad50	par-1
mus304	ird5
dl	apt
bowl	sar1
spir	sar1
ash1	Tab2
Mlc1	Tab2
fog	Tab2
l(2)37Cc	zfh2
stg	Sur
RhoL	Rpd3
Ice	Stat92E
Rbp9	Stat92E
sec23	lmd
mbl	lmd
sqd	lmd
run	lmd
rux	Aph-4
betaTub56D	Hr78
Appl	Hr78
E2f	kuz
Ice	Rbp9
Ephrin	Rbp9
CG9445	Rbp9
Stat92E	Rbp9
Mbs	Rbp9
CG12896	Rbp9
Ptpmeg	Dscam
Ca-alpha1D	Dscam
up	Dscam
Prm	Dscam
Iswi	Eip63F-1
sls	Eip63F-1
vap	Mbs
Hr78	Mbs
Orct	thr
chif	Dif
ecd	Dif
Hs6st	Sema-1b
cbx	tup
CdsA	Apc
ImpE3	Mmp1
Rca1	Dif
alpha-Spec	LanB1
CdsA	Idgf1
Mmp2	CG32486
par-6	e
dnc	CG12896
Tab2	G-salpha60A
Atg5	caup
glec	Abd-B
caps	tud
fs(1)M3	fs(1)M3
Dcp-1	Su(H)
t	Arp66B
LanB1	run
LanA	fs(1)K10
esc	Eip63F-1
sina	chif
mbl	Rheb
Vhl	tud
how	phyl
Nrt	Aph-4
Apc2	sw
G-ialpha65A	CG10641
Borr	alien
CSN4	amx
Oseg1	scra
Vhl	mfas
Sur	tra
Pvr	cbt
chrw	LIMK1
Sobp	pelo
Arc42	Tl
E(z)	jumu
tow	Optix
up	betaTub56D
Myo61F	CdsA
robo	LanB1
eve	spen
emb	odd
S6kII	elav
rib	odd
t	cta
Dredd	CG17739
Pka-C3	dco
Sxl	CG9769
blow	14-3-3zeta
