gene1	gene2
kuz	E2f
Idgf2	elav
th	Arc42
zfh1	frc
Pka-C3	pn
Atpalpha	RhoGAPp190
Dat	Bap60
Rab5	twi
Tina-1	xmas-2
Dat	tll
ash1	aft
RpL30	tral
tok	wus
CG17739	dpld
CtBP	Rpd3
cort	pn
CG9445	mus304
ix	nmo
form3	N
Myo61F	CG33205
Cyt-c-d	rad50
Src64B	Pi3K92E
wus	puc
tutl	cort
B4	wee
Hr46	cactin
ssh	CG6416
toe	Optix
dom	l(3)mbt
CG34379	robo
18w	Mitf
Mmp1	CG17470
CycE	pbl
Msp-300	Ptpmeg
MED24	Dok
sn	loco
CG1244	pio
Sobp	bcd
Not1	Mlc1
yrt	chrw
ninaE	tsh
PebIII	Bap60
Stat92E	up
mbl	sec23
rhea	Nf1
ImpE3	Sb
mbo	osa
vlc	Axn
Lac	Moe
ftz-f1	rux
sec23	E(z)
hpo	hpo
MED4	Sh
bs	par-1
ben	CSN4
jumu	sktl
bcd	nej
Pk61C	cta
Orct	bhr
bib	Dok
Set2	emp
l(2)efl	zfh1
EcR	yrt
tra2	MED4
ine	Idgf4
scyl	Crk
kkv	ash2
l(2)37Cc	mri
Aph-4	fru
aft	Dredd
eff	gkt
Moe	MED4
Pi3K92E	Rca1
sgl	Ca-alpha1D
EcR	hyx
Ice	Psn
CG34417	pn
cp309	Aph-4
Syx1A	stil
ea	SelG
PebIII	hkb
rux	ftz-f1
l(2)efl	Su(var)2-10
lva	ap
cta	Axn
E2f2	Alk
fal	fred
Cyp1	prd
ecd	eg
ash1	Dok
rg	Snap
brk	Cct1
dei	blow
brk	Pgant35A
tou	Crk
xmas-2	MED24
RpL30	Sin3A
dei	lola
tamo	Uba1
cnk	Eip71CD
Khc	mbt
dei	Pop2
Eip63F-1	Sur
chinmo	sle
CG34417	prod
W	NetB
ex	Krn
RhoGAP68F	spin
Stat92E	jumu
cin	thr
shot	slam
ecd	exu
Taf4	ct
bigmax	dj
Mlc1	Mhc
sno	Dhc64C
Su(z)12	nmo
Hr78	sav
brat	dpn
sli	ine
Moe	inv
Nrx-IV	Atpalpha
svr	Akt1
pyd	srp
kkv	Rack1
Eip71CD	blow
d	CG34379
bt	vap
tok	betaTub56D
sec23	dpld
pio	CG8216
Arc-p34	Alk
Pvr	mbo
Mef2	LanB1
Nrt	Hs6st
Mkp3	dally
tkv	Aph-4
Stat92E	betaTub56D
Oseg1	Ark
glu	numb
Rho1	Myo61F
sas	baz
exu	brm
CG1942	raw
blow	PebIII
sas	CG32486
RhoGAPp190	par-1
mus304	PhKgamma
Galpha73B	sns
dpn	Taf4
mth	Sin3A
mam	ap
vlc	meso18E
uzip	tow
Src64B	form3
shot	CSN4
Su(var)2-10	Abd-B
opa	noc
CycE	alien
sax	cin
CG3987	Apc
tum	alph
Sema-2a	p53
LanB1	CG34379
MYPT-75D	dpld
mbl	tum
CG18369	Dif
NetB	eIF-4a
cbt	Dhc64C
exu	SelG
Mitf	RhoGAP68F
wrapper	mfas
mbo	cactin
Chc	Src42A
RhoGAPp190	tow
Mer	Sur
18w	srp
FKBP59	cp309
th	Ald
l(2)gl	toe
alien	nej
sn	shg
