gene1	gene2
tow	Cip4
wupA	Cip4
G-oalpha47A	Cip4
eve	Cip4
Nrx-IV	Cip4
Apc	Cip4
pn	kkv
LCBP1	kkv
Jra	pcm
v	pcm
dl	pcm
numb	pcm
mus304	Hr46
B4	Hr46
ine	Hr46
pot	Hr46
dei	Hr46
CG4945	Hr46
Eip63F-1	Hr46
wee	Hr46
Eip74EF	dib
Lar	dib
dsx	dib
cp309	dib
Trl	dib
Pk61C	dib
brk	dib
cact	dib
amx	dib
how	dib
Chc	dib
gl	dib
run	dib
pnt	dib
apt	dib
Nrx-IV	dib
Idgf1	dib
Cct1	dib
Lar	Idgf1
cp309	Idgf1
cact	Idgf1
dib	Idgf1
CkIIalpha	SelD
fl(2)d	SelD
jing	SelD
CG9769	SelD
ytr	SelD
PebIII	SelD
Dhc64C	eff
dlg1	eff
scrib	eff
chic	eff
Rho1	eff
CG9445	eff
fax	eff
Dhc64C	glec
scrib	glec
sno	glec
Ca-alpha1D	glec
sle	glec
Dl	glec
rdo	E(z)
tok	E(z)
spn-A	E(z)
W	Pink1
nej	Pink1
klar	caup
rhea	caup
run	caup
alpha-Spec	caup
Nrx-IV	caup
mmy	pav
RhoL	pav
BicD	PebIII
ttk	PebIII
CG6416	PebIII
Ptpmeg	PebIII
hdc	PebIII
Sry-delta	PebIII
hkl	PebIII
ix	PebIII
hkb	PebIII
CG9509	PebIII
CkIIalpha	PebIII
fl(2)d	PebIII
jing	PebIII
vap	PebIII
bl	PebIII
Bap60	PebIII
pelo	PebIII
meso18E	PebIII
t	PebIII
kuz	PebIII
ytr	PebIII
blow	PebIII
E2f2	PebIII
SelD	PebIII
flw	PebIII
cta	PebIII
her	PebIII
prod	PebIII
d	flw
cher	flw
Ptpmeg	flw
hdc	flw
PebIII	flw
bnl	aft
stil	aft
morgue	fog
Eip63E	fog
Cyt-c-d	ksr
spen	ksr
sas	ksr
cin	ksr
mfas	ksr
capu	ksr
Dys	ksr
sls	ksr
mbt	ksr
Sh	ksr
tok	Caf1
thr	Caf1
Not1	grp
Dok	grp
Ald	grp
Msp-300	grp
bnl	Ggamma1
chico	Ggamma1
G-salpha60A	Ggamma1
14-3-3zeta	Ggamma1
drk	Ggamma1
poe	Ggamma1
LCBP1	cort
Jra	brat
yrt	brat
dpn	brat
vlc	brat
W	NetB
ey	NetB
fs(1)K10	Arc-p34
dl	Arc-p34
cas	fru
Dl	fru
Nrx-IV	fru
Aph-4	fru
bnb	fru
RhoGAPp190	CG12896
robo	CG12896
stumps	CG12896
noc	CG12896
Nrt	CG12896
run	CG12896
svr	CG12896
CdsA	Rheb
Mkp3	Rheb
CadN	Rheb
Snap	Rheb
l(2)37Cc	Rheb
Su(z)12	bt
cher	bt
Jra	bt
Ptpmeg	bt
Lcp65Ag1	bt
yrt	bt
Oseg1	bt
Ark	bt
v	bt
Rbp9	bt
Idgf5	bt
cta	bt
rdo	dmt
CycA	dmt
asf1	dmt
dec-1	CG14995
Mmp2	tou
CdsA	tou
Mkp3	tou
elav	tou
ine	Mhc
wal	Mhc
CG3987	Mhc
up	Mhc
CG8247	Mhc
Mlc1	Mhc
140up	Msp-300
ash1	Msp-300
Dok	Msp-300
Ald	Msp-300
CG9445	Msp-300
CG4945	Msp-300
grp	Msp-300
fd59A	Pgant35A
Hmgs	Pgant35A
Pde8	Pgant35A
inv	Pgant35A
bon	Pgant35A
Ank2	Pgant35A
Snap	Pgant35A
rg	Pgant35A
chinmo	Pgant35A
CG9520	Pen
Uba1	Pen
Lim1	Pen
mri	Pen
gkt	Pen
Ald	Pen
l(2)37Cc	Pen
neur	tld
Su(var)2-10	tld
CycB	tld
Dat	tld
l(2)efl	tld
Abd-B	tld
CtBP	tld
l(3)mbt	tld
Sema-2a	Tl
Arc42	Tl
tud	Tl
jing	Tl
kuz	Tl
pros	tkv
Trl	tkv
Optix	tkv
run	tkv
pnt	tkv
Sema-1b	tkv
Aph-4	tkv
Cks30A	tkv
tra2	CG4500
Ef1gamma	CG4500
oaf	CG4500
lmd	CG4500
Rbp9	CG4500
trio	CG4500
ben	CG8216
qkr58E-3	CG8216
cact	CG8216
emb	CG8216
opa	CG8216
sli	CG8216
e	snf
Sema-2a	snf
Mmp1	snf
chic	snf
ix	snf
cin	snf
hkb	snf
beta4GalNAcTA	snf
Ephrin	snf
her	snf
dlg1	CG9104
sdt	CG9104
Mtl	CG9104
CG4945	CG9104
rdx	CG9104
t	CG9104
LCBP1	CG9104
brm	sn
Mtl	sn
CG17221	sn
vap	sn
shg	sn
N	sn
Lcp65Ag1	cta
Sry-delta	cta
meso18E	cta
PebIII	cta
bt	cta
prod	cta
eg	eIF-4E
wrapper	eIF-4E
mbt	eIF-4E
Hr78	eIF-4E
ecd	eIF-4E
Moe	eIF-4E
Atpalpha	eIF-4E
eg	ecd
Cyt-c-d	ecd
Ef1gamma	ecd
CG10641	ecd
mbt	ecd
eIF-4E	ecd
Jra	EcR
yrt	EcR
ct	EcR
Sulf1	EcR
Psn	EcR
Taf4	EcR
v	EcR
Myo61F	EcR
mbl	LCBP1
pn	LCBP1
ash2	LCBP1
Lis-1	LCBP1
kkv	LCBP1
cort	LCBP1
CG9104	LCBP1
CG32486	Antp
siz	Antp
cp309	Antp
cact	Antp
run	Antp
alpha-Spec	Antp
opa	Antp
CG33205	Myo61F
ena	Myo61F
Dat	Myo61F
l(2)efl	Myo61F
ssh	Myo61F
jumu	Myo61F
CG4945	Myo61F
EcR	Myo61F
fd59A	Moe
Cyt-c-d	Moe
spen	Moe
foxo	Moe
rad50	Moe
sas	Moe
eIF-4E	Moe
lin	Traf6
Arp66B	Traf6
CG8149	Traf6
sec13	Traf6
Mtl	Traf6
t	Traf6
CG2681	ap
CG3829	ap
chic	ap
mam	ap
CG17221	ap
hyd	ap
mth	ap
Gtp-bp	ap
crol	ap
prd	ap
emc	msi
siz	msi
qkr58E-3	msi
ex	msi
Btk29A	Pop2
Mtl	Pop2
jar	Pop2
t	Pop2
Sema-2a	baz
spen	baz
Vhl	baz
foxo	baz
puc	baz
CG32082	baz
lmd	baz
Dad	bcd
eg	Atpalpha
foxo	Atpalpha
shot	Atpalpha
Pk61C	Atpalpha
FKBP59	Atpalpha
sas	Atpalpha
bs	Atpalpha
par-1	Atpalpha
Nrx-IV	Atpalpha
eIF-4E	Atpalpha
dlg1	pdm2
CG2681	pdm2
Eip71CD	pdm2
Tina-1	pdm2
chic	pdm2
CG9445	pdm2
emp	tin
l(2)efl	tin
Iswi	tin
mmy	tin
car	tin
fs(2)ltoPP43	tin
sls	tin
Myo31DF	tin
Mbs	tin
cher	Idgf2
sll	Idgf2
betaTub56D	Idgf2
Lcp65Ag1	Idgf2
PhKgamma	Idgf2
Ice	Idgf2
Psn	Idgf2
Appl	Idgf2
v	Idgf2
numb	Idgf2
shn	Idgf2
Dad	slam
Su(z)12	trio
tra2	trio
d	trio
lva	trio
kay	trio
sec13	trio
beta4GalNAcTA	trio
Hs2st	trio
sgg	trio
hyd	trio
Gtp-bp	trio
bun	trio
CG4500	trio
RhoGAPp190	qm
Pkn	qm
frc	qm
Nrt	qm
svr	qm
Aph-4	qm
Rbp9	qm
Mmp2	uzip
CdsA	uzip
tow	uzip
CadN	uzip
wupA	uzip
14-3-3zeta	uzip
Apc	uzip
msn	N
brm	N
CG2681	N
CG3829	N
form3	N
sn	N
tral	CG17470
RpL30	CG17470
ey	SelG
scra	SelG
Sin3A	SelG
14-3-3zeta	SelG
drk	SelG
frc	Cct1
Chc	Cct1
apt	Cct1
Aph-4	Cct1
dib	Cct1
RpL30	Atx2
CG6416	her
hkl	her
ix	her
hkb	her
CG9509	her
nmo	her
Bap60	her
PebIII	her
snf	her
xmas-2	pio
twi	pio
Orct	pio
sced	pio
Hph	pio
Dredd	pio
bap	chrw
ey	chrw
CG6416	prod
Jra	prod
Axn	prod
Sry-delta	prod
dpn	prod
CG9509	prod
dl	prod
meso18E	prod
PebIII	prod
cta	prod
bowl	prd
RhoGAPp190	prd
sax	prd
CG2681	prd
Cka	prd
chic	prd
Pk92B	prd
trc	prd
crol	prd
ap	prd
CG33205	Prm
wls	Prm
Sulf1	Prm
l(2)gd1	Prm
par-6	Prm
tok	thr
Caf1	thr
tra	stg
CG6416	stg
Jra	stg
dpn	stg
CG9509	stg
CG9520	l(2)37Cc
Ca-alpha1D	l(2)37Cc
ash1	l(2)37Cc
Tina-1	l(2)37Cc
Uba1	l(2)37Cc
mri	l(2)37Cc
CG13850	l(2)37Cc
Rheb	l(2)37Cc
Pen	l(2)37Cc
shot	Mef2
FKBP59	Mef2
LanB1	Mef2
run	Mef2
alpha-Spec	Mef2
RhoGAPp190	sli
stumps	sli
frc	sli
emb	sli
pnr	sli
svr	sli
Aph-4	sli
CG8216	sli
Sb	dec-1
PhKgamma	dec-1
bigmax	dec-1
Cp1	dec-1
v	dec-1
Syx1A	dec-1
dj	dec-1
shn	dec-1
CG14995	dec-1
mri	dos
gkt	dos
CG4945	dos
sll	Dif
sec13	Dif
inv	Dif
CG12301	Dif
beta4GalNAcTA	Dif
Ank2	Dif
RhoGAP68F	Dif
lmd	Dif
Mitf	Dif
pros	Hs6st
Rack1	Hs6st
NAT1	Hs6st
Nrt	Hs6st
Sema-1b	Hs6st
Aph-4	Hs6st
Cks30A	Hs6st
fax	Hs6st
rdo	asf1
CycA	asf1
dmt	asf1
MYPT-75D	Mitf
inv	Mitf
mfas	Mitf
Ank2	Mitf
RhoGAP68F	Mitf
Apc	Mitf
Dif	Mitf
spir	Pvf1
dlg1	Pvf1
knrl	Pvf1
Atg5	Pvf1
ppan	Pvf1
CG12301	Pvf1
CG1942	Pvf1
Sh	Pvf1
eya	Dredd
pio	Dredd
tral	poe
Ggamma1	poe
