1991	1455
217	2737
241	2737
3322	2737
2945	2737
3639	2737
2046	2737
1438	2737
670	2737
2240	2737
417	1224
715	1224
1913	1224
2206	1224
2838	1224
948	2728
505	2728
10	3887
3745	3887
1130	3887
3283	1467
1891	1467
1244	1467
693	1467
565	1467
3440	1467
1332	1467
3229	1467
3598	1467
3325	1467
161	1467
3158	1467
2061	1467
3917	1467
3376	1467
2518	1467
3980	1467
1579	3009
1600	3009
3976	3009
4022	3009
2525	3009
2613	1103
2702	1103
699	1103
2924	665
1657	665
2952	665
1474	665
3749	665
3848	665
3693	665
3175	830
1868	830
345	830
1174	815
1050	815
2686	815
2394	815
611	815
722	815
3880	1383
474	1383
1579	1383
1001	1383
1972	1383
3437	410
265	410
3592	410
1103	2613
2702	2613
165	2613
699	2613
1263	2613
3404	2613
2042	2613
4026	2613
3071	341
1931	341
1823	341
2064	341
3837	210
2862	210
1544	210
2738	210
2106	210
978	210
2737	217
241	217
3562	217
2046	217
1438	217
670	217
280	217
2240	217
2601	217
3302	217
3147	2378
1848	2378
2878	3825
2592	3825
1375	3825
2933	3825
3033	3825
3941	3825
3383	3825
143	3825
1263	3825
3024	3825
3869	3825
1847	3825
2390	3825
3173	3825
1030	3825
1929	3825
2295	3825
2635	3825
1513	3825
3683	3825
3165	3825
2101	3825
2095	3825
2737	241
217	241
3562	241
3639	241
2120	241
2046	241
1438	241
670	241
280	241
2240	241
2601	241
3302	241
2878	2592
3825	2592
1375	2592
2933	2592
3033	2592
3941	2592
3383	2592
143	2592
1263	2592
3024	2592
3869	2592
1847	2592
2390	2592
3173	2592
1030	2592
1929	2592
2295	2592
2635	2592
1513	2592
3683	2592
3165	2592
2101	2592
2095	2592
2069	344
1498	89
1645	89
3929	3681
136	3681
1972	3681
2064	3681
1746	244
111	244
3404	244
1002	3246
612	1522
2448	1522
58	1522
3302	1522
1103	2702
2613	2702
2152	1372
3826	1372
2756	1372
1806	1372
2406	1372
1716	1372
1468	1372
1467	3283
1891	3283
1244	3283
565	3283
2503	3283
3158	3283
2061	3283
3917	3283
3718	3283
3376	3283
2518	3283
1872	1199
1846	1199
2928	1199
3414	1199
2645	1757
2656	1757
2379	1757
3349	1757
136	1757
806	803
217	3562
241	3562
3322	3562
2945	3562
3689	3562
1175	3562
3639	3562
2046	3562
1438	3562
670	3562
2240	3562
2595	3562
3825	1375
2592	1375
2933	1375
3033	1375
3869	1375
1847	1375
2390	1375
3173	1375
2295	1375
1513	1375
3683	1375
3165	1375
2101	1375
2095	1375
210	3837
1739	3837
1508	3837
1318	3837
144	1179
264	1179
33	1179
60	1179
2256	1179
3934	1179
1803	1179
3153	1179
1289	1179
842	1179
127	1179
1544	2862
2738	2862
2106	2862
2038	2862
737	2862
1083	2862
1991	507
3834	2820
3231	2820
341	3071
803	3071
806	3071
810	3071
3954	3071
916	3071
1823	3071
778	3071
1002	3071
1386	3071
1363	3834
2820	3834
2858	108
3019	108
334	108
621	108
2691	108
1812	108
11	108
1717	108
3466	108
63	108
854	108
2219	674
3297	3020
1757	2645
2992	946
1021	559
134	3891
3229	1891
3598	1891
3325	1891
161	1891
3158	1891
2061	1891
3917	1891
3376	1891
2518	1891
3980	1891
1467	1244
3283	1244
1891	1244
693	1244
3440	1244
1332	1244
3229	1244
3598	1244
3325	1244
161	1244
3158	1244
2061	1244
3917	1244
3376	1244
2518	1244
3865	189
2152	189
3826	189
2958	189
220	189
128	189
2878	2933
3825	2933
2592	2933
1375	2933
3033	2933
3941	2933
3383	2933
143	2933
1263	2933
3024	2933
3869	2933
1847	2933
2390	2933
3173	2933
1030	2933
1929	2933
2295	2933
2635	2933
1513	2933
3683	2933
3165	2933
2101	2933
2095	2933
813	2264
2601	3322
3302	3322
217	2671
241	2671
3322	2671
2945	2671
3689	2671
3639	2671
670	2945
280	2945
2240	2945
2601	2945
3302	2945
2878	3033
3825	3033
2592	3033
1375	3033
2933	3033
3941	3033
3383	3033
143	3033
1263	3033
3024	3033
3869	3033
1847	3033
2390	3033
3173	3033
1030	3033
1929	3033
2295	3033
2635	3033
1513	3033
3683	3033
3165	3033
2101	3033
2095	3033
3681	2987
1556	282
2064	3798
174	1576
2659	1576
2332	3012
174	3012
189	3865
2152	3865
1690	3865
1868	3865
3888	3865
3757	1462
2581	1462
2873	1462
3693	2924
2808	2938
196	2938
3397	2938
2329	2938
89	1498
1617	1498
22	861
362	861
2167	861
244	1746
764	1746
3201	1746
3938	1746
1224	402
3012	2332
174	2332
3527	2332
53	442
436	984
803	806
3071	806
571	806
3115	806
10	806
436	3369
1812	3369
2987	3159
3302	165
2906	2455
393	2455
3926	2455
546	2455
3071	810
571	810
3954	810
1031	403
3490	403
1585	2581
2473	2581
3903	2581
419	2581
3409	46
1248	46
2238	46
3436	720
2354	720
2038	720
1670	837
3593	1388
317	1388
3424	1388
2833	2873
830	3175
1772	3175
1868	3175
345	3175
1468	3175
3424	317
38	317
2749	317
3157	317
3561	2051
3757	3225
2581	3225
1833	693
1891	693
1244	693
4025	693
565	693
4000	693
2440	693
3229	693
3598	693
3325	693
3158	693
2061	693
3917	693
3838	693
3376	693
2518	693
1257	1270
2394	1270
3234	1270
611	1270
1372	3826
189	3826
1806	3826
2973	3826
2406	3826
220	3826
1011	3826
2480	3826
168	3826
3153	3077
1289	3077
842	3077
127	3077
161	2001
3369	436
2	436
2297	436
1812	436
2055	436
318	436
189	2958
3436	2958
