gene1	gene2
cbt	CG2678
rdx	CG2678
blow	CG2678
sina	neur
l(2)efl	neur
Pcaf	neur
glu	rdo
CycE	rdo
esc	rdo
alien	rdo
CycA	rdo
E(z)	rdo
Caf1	rdo
dmt	rdo
thr	rdo
asf1	rdo
CG8149	lin
Traf6	lin
Lcp65Ag1	tra
Axn	tra
puc	tra2
by	tra2
sgg	tra2
Rab7	tra2
RhoGAPp190	cathD
14-3-3zeta	cathD
uzip	cathD
Moe	eg
cnk	sec23
pot	sec23
Su(H)	sec23
tum	sec23
alph	sec23
mbo	sec23
wee	sec23
osa	sec23
alph	Pde8
mbo	Pde8
Btk29A	Pde8
CG8149	Arp66B
Traf6	Arp66B
emp	Arp66B
pbl	cos
cactin	cos
Pde8	cos
pot	cos
Su(H)	cos
tum	cos
alph	cos
mbo	cos
wee	cos
osa	cos
hpo	cos
tok	Borr
spn-A	Borr
Dl	Borr
Stat92E	Borr
CycA	Borr
Eip63F-1	Borr
E(z)	Borr
Caf1	Borr
dmt	Borr
thr	Borr
asf1	Borr
MED4	140up
dsf	140up
Moe	140up
robo	cas
run	cas
Akt1	Abi
CG8247	betaTub56D
ena	betaTub56D
sqd	dome
Tm1	dome
Yp1	Yp1
Lcp65Ag1	Yp1
cbx	yrt
morgue	tup
gro	G-ialpha65A
Krn	G-ialpha65A
gl	G-ialpha65A
Eip63E	G-ialpha65A
Axn	G-ialpha65A
stil	phyl
Tm1	phyl
CG17739	CG17739
mus304	CG17739
scrib	B4
Sobp	B4
l(2)gd1	B4
tub	B4
Pk61C	CG2681
CtBP	sina
kuk	sina
dmt	CG16719
thr	CG16719
asf1	CG16719
sdt	Rack1
mth	Rack1
wrapper	Rack1
pio	Tina-1
Dredd	Tina-1
hpo	Tina-1
spn-A	bon
Borr	bon
Ef1gamma	bon
Mer	bon
alien	bon
CycA	bon
E(z)	bon
Caf1	bon
dmt	bon
Pgant35A	bon
thr	bon
asf1	bon
pbl	bon
cactin	pot
sec23	pot
cos	pot
Su(H)	pot
tum	pot
alph	pot
mbo	pot
osa	pot
Nf1	chic
how	S6kII
msi	S6kII
sced	CG2678
Rpd3	neur
dpld	neur
dom	neur
l(3)mbt	neur
tld	neur
twi	Rab5
eve	Rab5
Hr78	Rab5
cathD	Rab7
RhoGAPp190	Rab7
tow	Rab7
osa	Pde8
ird5	betaTub56D
Stat92E	betaTub56D
chinmo	betaTub56D
Pgant35A	betaTub56D
Abl	nej
th	nej
chrw	W
Khc	bowl
Fas3	bowl
Dl	ben
da	rdo
cnk	cos
tra2	cos
CG17221	Rack1
esg	Rack1
CG16719	Borr
cin	Borr
Rbp9	yrt
brat	yrt
bt	yrt
W	yrt
chrw	bap
dec-1	bap
sqd	bap
d4	tud
bhr	tud
lwr	tud
CG9104	tud
pcm	ct
tsh	ct
Eip74EF	tup
E(bx)	Su(z)12
Idgf5	Su(z)12
trio	Su(z)12
Cyt-c-d	emp
tin	emp
lola	CG2678
tkv	pros
Ptpmeg	Su(z)12
tup	crc
Rab7	Rab5
CG10641	Rab5
mbt	Rab5
Rab5	Rab5
Syx1A	kay
trio	kay
Idgf2	sll
ken	spir
rdo	spir
tok	spn-A
Su(z)12	spn-A
fred	Su(z)12
tow	Mmp2
Gtp-bp	kay
Atg6	Mmp2
sec13	bowl
lilli	bowl
140up	ben
stumps	ben
vap	Su(z)12
zfh2	Rab7
Eip63F-1	scrib
Eip63E	cbx
emp	cbx
siz	Mmp2
Rab5	Su(z)12
cas	Mmp2
CG32486	Mmp2
wupA	Mmp2
by	Mmp2
disco	Mmp2
CG9769	Mmp2
yellow-f	Sema-2a
Optix	Eip74EF
Idgf4	Eip74EF
zfh2	Arc42
flw	Arc42
fred	toy
cnc	toy
shot	Galpha73B
wus	Galpha73B
CG1942	Galpha73B
CG14995	spir
tup	tsh
wg	tsh
zfh2	tsh
p53	tsh
mbl	Borr
Ddx1	Su(z)12
Tab2	Su(z)12
Mlc1	Su(z)12
Mhc	Su(z)12
Msp-300	Su(z)12
Mmp2	emp
mmy	emp
stil	Mmp2
Antp	Mmp2
MED24	W
CG17739	W
sno	eg
dei	eg
msi	toy
pnr	Rab7
p53	Arc42
flfl	Arc42
twf	nej
CG17221	dlg1
S6kII	Vhl
wls	Su(z)12
tra	e
vlc	eg
jumu	eg
Appl	tsh
dco	Lar
Idgf4	Lar
Pde8	Lar
Glycogenin	Syb
Ice	dome
Krn	dome
CG17470	ofs
hyd	Syb
shn	Syb
eIF-4a	Syb
Axn	e
Alh	e
dsf	Not1
PhKgamma	bib
Sh	bib
Scgdelta	mib1
dpp	mib1
Ald	mib1
l(2)efl	Abi
pnr	Abi
wee	betaTub56D
Pvr	betaTub56D
Tm1	nej
