17933	232	1
2291	263	1
11479	290	1
16318	311	1
7700	432	1
13096	475	1
16248	569	1
7164	22	2
11618	25	2
10425	79	2
15161	82	2
15699	254	2
17264	404	2
1070	448	2
7117	464	2
8360	497	2
5103	103	3
9439	319	3
16672	365	3
18213	408	3
10277	446	3
15006	487	3
9724	301	4
17989	571	10
16486	227	11
10268	234	11
10934	285	11
12092	376	11
17158	434	11
6270	573	11
4537	186	12
9535	216	12
12551	228	12
12081	506	12
4569	549	12
15531	99	13
9673	166	13
14315	421	13
14407	535	13
16618	193	14
3121	215	14
17528	410	14
17788	24	15
8717	26	15
1518	64	15
7569	83	15
18361	337	15
14819	339	15
13946	372	15
2832	387	15
8488	438	15
16921	507	15
12679	516	15
8555	527	15
1817	575	15
8368	584	15
6553	139	16
1808	181	16
4858	550	16
2943	95	17
4570	130	17
17519	190	18
14130	326	18
15209	364	18
8255	8	19
10349	33	19
11121	117	19
14976	157	19
7143	247	19
17556	428	19
14092	563	19
5178	50	20
11774	273	20
10417	342	20
10510	43	21
7848	47	21
1981	302	21
9251	351	21
16068	369	21
8232	551	21
5423	2	22
6342	25	22
12873	41	22
8397	80	22
9398	82	22
4764	138	22
13074	208	22
15734	254	22
7901	448	22
9403	464	22
5678	480	22
15386	497	22
5950	501	22
4631	505	22
6694	214	23
13123	465	23
5771	15	24
14275	26	24
3078	42	24
6967	64	24
4931	83	24
7673	178	24
13530	205	24
17770	207	24
7343	247	24
9335	265	24
10704	337	24
17241	339	24
830	372	24
12936	387	24
11621	410	24
1915	415	24
12326	438	24
8270	473	24
10412	507	24
3617	516	24
16627	527	24
13379	575	24
5091	584	24
16932	2	25
9306	22	25
16761	41	25
15311	79	25
14087	80	25
8968	82	25
16569	205	26
6009	207	26
887	247	26
4973	265	26
17180	387	26
8768	410	26
7269	415	26
16200	438	26
8473	473	26
12196	507	26
3131	516	26
13186	527	26
10767	575	26
2604	584	26
17955	383	27
15395	535	27
17370	539	27
16466	100	28
16444	209	28
18344	549	29
18298	464	41
3179	497	41
10963	515	41
8908	24	42
2818	26	42
16976	64	42
9160	83	42
11559	337	42
17360	339	42
9528	372	42
16687	387	42
4809	438	42
6234	507	42
12311	516	42
939	527	42
10492	575	42
13806	584	42
3877	21	43
17738	99	44
18326	535	57
16088	550	57
18067	138	59
14900	347	60
18382	431	60
4042	466	60
5428	489	60
15824	568	60
11413	6	61
2417	37	61
5364	62	61
2759	159	61
18253	172	61
3973	197	61
9727	204	61
16029	215	61
11646	338	61
5518	412	61
4983	417	61
8459	460	61
4322	496	61
14270	534	61
5353	558	61
2469	6	62
11216	37	62
16377	61	62
13774	159	62
6134	172	62
9623	197	62
13011	204	62
12352	215	62
13304	287	62
8460	292	62
5280	333	62
16936	338	62
7570	412	62
17087	417	62
7653	460	62
7083	496	62
1433	534	62
4784	558	62
13317	93	63
2695	112	63
16920	161	63
15191	174	63
1543	312	63
18305	26	64
3072	42	64
17583	83	64
8609	178	64
12263	205	64
12498	207	64
4794	247	64
14757	265	64
13363	337	64
11754	339	64
1147	372	64
12570	387	64
16222	410	64
2158	415	64
8571	438	64
6575	473	64
1811	507	64
8229	516	64
17063	527	64
10613	575	64
2895	584	64
17701	129	65
8903	383	65
12477	463	65
8341	29	66
15080	361	66
5977	423	66
17447	585	66
18435	146	71
3535	423	71
18026	359	77
12715	373	77
18478	138	79
4286	208	79
14393	254	79
4366	352	79
15338	404	79
7691	448	79
17003	464	79
8389	480	79
17316	497	79
16678	501	79
11773	505	79
13699	22	80
12160	25	80
1226	79	80
16325	82	80
11258	185	80
3524	254	80
4530	404	80
17468	448	80
9790	464	80
7654	54	81
13515	139	81
16334	550	81
1923	2	82
15259	22	82
6050	25	82
7073	41	82
2534	79	82
8031	80	82
16083	138	82
16548	208	82
8171	254	82
7497	352	82
11067	404	82
10419	448	82
12586	464	82
5306	480	82
9933	497	82
7664	501	82
5149	505	82
6545	15	83
6659	24	83
17944	26	83
10411	42	83
10630	64	83
7439	178	83
9604	205	83
9056	207	83
10247	247	83
1186	265	83
17775	410	83
10551	415	83
10220	438	83
11793	473	83
10256	507	83
11699	516	83
11228	527	83
9614	575	83
6250	584	83
2771	29	84
14942	88	84
16467	116	84
16473	226	84
14916	549	84
17271	34	85
11460	226	85
8617	274	85
13211	289	85
10178	414	85
17639	104	90
13388	357	90
13428	136	91
888	149	91
16363	340	92
3713	393	92
15917	415	92
14842	490	92
18313	341	94
8285	408	94
11037	414	94
13701	17	95
16296	130	95
13708	142	95
4785	150	95
1850	356	95
5652	445	95
3122	572	95
11418	576	95
3184	160	96
2227	201	96
3967	411	96
14589	439	96
5337	453	96
5098	529	96
8591	542	96
2971	557	96
10812	202	97
13732	206	97
7193	269	97
17705	470	97
3346	9	98
17749	588	99
5013	28	100
17265	269	100
17772	373	101
16906	30	102
10401	184	102
2150	245	102
10437	304	102
14943	3	103
16685	90	104
5913	357	104
12063	358	104
14073	430	105
12468	547	105
13977	173	106
14623	40	107
16188	50	107
4502	70	107
17135	128	107
16579	370	107
11916	579	107
15742	344	109
13926	284	110
17107	503	110
11117	209	111
15979	63	112
14944	93	112
5281	309	112
9461	312	112
8477	452	112
6002	523	112
18432	68	114
17299	135	114
17565	144	114
14184	177	114
1308	214	114
4646	277	114
8051	362	114
13890	424	114
8568	465	114
10367	479	114
13733	173	115
3259	276	115
5464	84	116
8941	239	116
11775	391	116
15293	529	116
13625	549	116
3100	573	116
12566	19	117
5711	155	117
10309	153	118
10095	200	118
14142	306	118
17206	484	118
16144	50	119
11417	70	119
14585	146	119
9819	284	120
10129	503	120
17313	132	121
13815	174	121
2133	209	121
6687	229	121
12027	426	121
3635	476	121
8456	521	121
11528	231	122
1122	289	122
13280	53	123
2239	66	123
14679	134	123
17239	233	123
16122	256	123
5507	267	123
18409	403	123
9118	437	123
17553	303	124
8234	366	124
5768	414	124
11852	457	124
9400	491	124
10029	573	124
17513	370	128
16077	529	128
12592	65	129
17782	329	129
10980	463	129
16004	504	129
11953	512	129
9799	17	130
3025	95	130
18434	126	134
7388	191	134
16319	239	134
5622	354	134
8687	397	134
1232	68	135
12777	72	135
7312	114	135
17927	144	135
2142	177	135
4539	214	135
11458	277	135
4893	362	135
3390	424	135
857	465	135
3108	479	135
5543	548	135
15959	91	136
18414	82	138
8493	86	138
5983	254	138
18422	448	138
13422	464	138
1623	480	138
18037	497	138
8753	16	139
11231	57	139
2543	81	139
8146	151	139
6821	170	139
6133	181	139
17776	266	139
4461	447	139
3769	550	139
13381	553	139
8520	307	140
7223	357	140
3869	379	140
18472	52	141
13784	141	141
15832	95	142
17769	119	146
15756	368	146
15739	180	147
11890	270	147
8590	346	147
17778	392	147
9375	514	147
2487	39	148
12451	537	148
3172	573	148
8552	91	149
17328	130	150
17840	142	150
16097	445	150
18396	494	153
2445	52	154
6556	154	154
5392	38	155
7189	117	155
15749	184	155
15462	262	155
1071	304	155
16269	196	156
15047	8	157
11783	19	157
7455	563	157
7506	49	158
1271	51	158
17774	264	158
2674	486	158
8430	6	159
3539	14	159
11613	61	159
3095	62	159
9195	193	159
1535	197	159
11492	211	159
18057	292	159
8448	333	159
17934	338	159
2217	412	159
8119	417	159
9275	460	159
15853	472	159
4070	496	159
15310	534	159
4076	96	160
1146	298	160
4906	376	160
4248	391	160
6014	434	160
7159	36	161
2902	63	161
2597	256	161
11089	536	161
16155	137	162
12618	162	162
16320	323	162
682	133	163
3892	152	163
3634	262	163
17783	52	164
6481	164	164
17925	374	171
11758	409	171
974	427	171
14177	440	171
17575	469	171
14341	500	171
14238	522	171
14635	582	171
12485	6	172
10144	61	172
17094	62	172
14069	197	172
11045	204	172
18092	215	172
8576	282	172
17113	287	172
1610	292	172
2537	333	172
12083	338	172
5730	412	172
3726	417	172
10058	460	172
3870	496	172
1478	534	172
16545	99	173
9132	106	173
5967	115	173
1873	241	173
