Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
Wnt signaling pathway (GO:0016055)	1/35	0.01045547084033117586632233297905258950777351856231689453125	0.0189002742113678935675924464021591120399534702301025390625	0.022632031343223009411946833324691397137939929962158203125	0.04091174896659544035770750269875861704349517822265625	-1.712382601624078	7.809543314050331	osa
negative regulation of Wnt signaling pathway (GO:0030178)	1/40	0.0119416450913767367703055555239188834093511104583740234375	0.0204093570652620626137974113589734770357608795166015625	0.0257426844526046950945019631262766779400408267974853515625	0.04399658797354256967171437509023235179483890533447265625	-1.7630334827109329	7.80622460754833	tum
regulation of proteolysis (GO:0030162)	1/44	0.01312924483774661858770382849570523831062018871307373046875	0.0208052299619750670489626287462670006789267063140869140625	0.0282255000504265628202826832193750306032598018646240234375	0.045744775943794772909978263442098977975547313690185546875	-1.790321834214782	7.757308940470824	cos
neuron differentiation (GO:0030182)	1/45	0.01342595883406559609252184372962801717221736907958984375	0.0208052299619750670489626287462670006789267063140869140625	0.0288454123365769581066597737617485108785331249237060546875	0.045957097620987021058258648054106743074953556060791015625	-1.702296030833838	7.337858063985204	osa
regulation of cell differentiation (GO:0045595)	1/46	0.0137225984855580233900962383586374926380813121795654296875	0.0208052299619750670489626287462670006789267063140869140625	0.0294650082197784844717514118883627816103398799896240234375	0.04616184621098629037305727251805365085601806640625	-1.7028205971876065	7.302905904040902	tum
regulation of smoothened signaling pathway (GO:0008589)	1/40	0.0119416450913767367703055555239188834093511104583740234375	0.0204093570652620626137974113589734770357608795166015625	0.0257426844526046950945019631262766779400408267974853515625	0.04399658797354256967171437509023235179483890533447265625	-1.6161296007023658	7.155774851531032	cos
post-embryonic appendage morphogenesis (GO:0035120)	2/161	0.000945747332580960313290485697024223554763011634349822998046875	0.0098778054736233626698105325658616493456065654754638671875	0.004078850632937669473676578490994870662689208984375	0.03277492990275281126155704214397701434791088104248046875	-1.0208369432017619	7.108633900554606	cos;osa
regulation of cell cycle process (GO:0010564)	1/43	0.01283245647973981114209340859133590129204094409942626953125	0.0208052299619750670489626287462670006789267063140869140625	0.0276052712394696843356545201686458312906324863433837890625	0.045524482394914918270689696555564296431839466094970703125	-1.6026235942882352	6.980672041288166	tum
negative regulation of neurogenesis (GO:0050768)	1/41	0.0122386566212212589965790954238400445319712162017822265625	0.0205434593284785395328473356357790180481970310211181640625	0.0263638635622862327334559040536987595260143280029296875	0.04425362812240903054306073727275361306965351104736328125	-1.575253151873504	6.936084990846172	osa
synaptic target recognition (GO:0008039)	1/47	0.0140191638059124733250992989042060798965394496917724609375	0.0209174825040598817704751155588382971473038196563720703125	0.0300842878217423385922568712658176082186400890350341796875	0.046359394348258690932151893093760008923709392547607421875	-1.5805607083513316	6.7447741941093975	pot
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/50	0.0149084139318239987381797817533879424445331096649169921875	0.021559860147560859500170948876984766684472560882568359375	0.031940230146743277261922600018806406296789646148681640625	0.047656851330061401894599981687861145474016666412353515625	-1.5955346141748492	6.710546599623281	osa
wing disc morphogenesis (GO:0007472)	2/134	0.000656680534147469833865240484982450652751140296459197998046875	0.00783097905313270663263391924147072131745517253875732421875	0.00285569515998974378379049454679261543788015842437744140625	0.03277492990275281126155704214397701434791088104248046875	-0.9089481862628709	6.661056725304655	cos;osa
Notch signaling pathway (GO:0007219)	1/60	0.0178677556416902312552696940883834031410515308380126953125	0.0250681944823713705183809707932596211321651935577392578125	0.038106196067666193993961343267073971219360828399658203125	0.05510742200554803738032916271549765951931476593017578125	-1.6196994492828347	6.5188975893962855	Su(H)
cytoskeleton-dependent cytokinesis (GO:0061640)	1/69	0.0205248252881126656832488919235402136109769344329833984375	0.0264292270833231569826526907718289294280111789703369140625	0.043628664569322843369558739823332871310412883758544921875	0.057761893936849960373702828064779168926179409027099609375	-1.656167092879561	6.4360642879387795	tum
