Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
nucleotide kinase activity (GO:0019201)	3/13	0.00316905798632542701209757751712459139525890350341796875	0.0161848318587334318030546143063475028611719608306884765625	0.0318347630223547450878385234318557195365428924560546875	0.1896821296748636698215051410443265922367572784423828125	-1.9879578699518028	11.439347520282295	rad50;pyd;dlg1
transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding (GO:0001227)	9/73	0.00005532496490996249220543912183956081207725219428539276123046875	0.0005274313321416423949727914077811874449253082275390625	0.010262727845923337588462942449041293002665042877197265625	0.088943641331335587807416231953538954257965087890625	-1.1594303093702005	11.365067844625717	dpn;esg;chn;dsx;tsh;E2f2;ttk;cic;knrl
transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001078)	8/60	0.000081444004962919467650872551445218050503171980381011962890625	0.0007034709370681703315131283460459599155001342296600341796875	0.010167339647620475540090723143293871544301509857177734375	0.088943641331335587807416231953538954257965087890625	-1.199159848039125	11.290803264962857	dpn;esg;chn;dsx;tsh;E2f2;ttk;knrl
microtubule binding (GO:0008017)	11/111	0.000066280673391424878748874605083329925037105567753314971923828125	0.00061149266419185531636071306849089523893781006336212158203125	0.019589751474849259604837925508036278188228607177734375	0.14006672304517220339903360581956803798675537109375	-1.17103710383434	11.267264891532426	spir;pav;lva;Khc;pnut;Lis-1;scra;jar;alpha-Spec;capu;shot
transcription coactivator binding (GO:0001223)	2/6	0.00789264687053023959728559333370867534540593624114990234375	0.0309218767804335381566005480635794810950756072998046875	0.0463489606320997837851649592266767285764217376708984375	0.2321682717411301111187782453271211124956607818603515625	-2.3145597000269067	11.206690077389153	EcR;brm
mRNA 3'-UTR binding (GO:0003730)	5/38	0.00192768150062431055206946250990540647762827575206756591796875	0.01081593230039581791934732990512202377431094646453857421875	0.0408701175509667280483228068987955339252948760986328125	0.2321682717411301111187782453271211124956607818603515625	-1.7707311007535425	11.069614439500846	bcd;apt;Sxl;Fmr1;brat
tubulin binding (GO:0015631)	10/120	0.00057758380999202267591652315559258568100631237030029296875	0.004028999259944353490692225960856376332230865955352783203125	0.06376254405862245844271996020324877463281154632568359375	0.251846393506204468959452924536890350282192230224609375	-1.4691349969563932	10.954835759838309	spir;pav;lva;Khc;pnut;scra;jar;alpha-Spec;capu;shot
transcription coactivator activity (GO:0003713)	8/63	0.00011586963767135709485293915133041764420340768992900848388671875	0.000946820467828803709504914554173637952771969139575958251953125	0.01305326262940098569487190616200678050518035888671875	0.103700919778018929573448758674203418195247650146484375	-1.2024172444899852	10.897561369519149	MED11;Bap60;EcR;crc;Jra;shn;eya;CtBP
SH3 domain binding (GO:0017124)	2/9	0.0180707341243906659256079905162550858221948146820068359375	0.056793735819513517515400025104099768213927745819091796875	0.0834217589562480099640850994546781294047832489013671875	0.290958817823011361980434230645187199115753173828125	-2.7048402603163453	10.855772379634876	Pi3K92E;Pak
histone-lysine N-methyltransferase activity (GO:0018024)	4/29	0.00462538518835845825771801997916554682888090610504150390625	0.021336454255976113059123377979631186462938785552978515625	0.0571810008338418385154255929592181928455829620361328125	0.2364541021518028196535254892296507023274898529052734375	-1.974667799602739	10.616200390021419	Su(z)12;ash2;ash1;Set2
transforming growth factor beta receptor binding (GO:0005160)	2/9	0.0180707341243906659256079905162550858221948146820068359375	0.056793735819513517515400025104099768213927745819091796875	0.0834217589562480099640850994546781294047832489013671875	0.290958817823011361980434230645187199115753173828125	-2.635373616892728	10.576970677350301	dpp;gbb
POZ domain binding (GO:0031208)	2/9	0.0180707341243906659256079905162550858221948146820068359375	0.056793735819513517515400025104099768213927745819091796875	0.0834217589562480099640850994546781294047832489013671875	0.290958817823011361980434230645187199115753173828125	-2.5653095163267827	10.295771103798112	ttk;Trl
