Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
polytene chromosome puff (GO:0005703)	4/42	0.0171378604778275427100719952022700454108417034149169921875	0.06355566493863372412587153803542605601251125335693359375	0.21279618154698998200302639816072769463062286376953125	0.6574644233729636244589755733613856136798858642578125	-1.0944757849805344	4.450647691721979	ash2;mam;cnc;Mhc
perinuclear endoplasmic reticulum (GO:0097038)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.26726638655567480640229405253194272518157958984375	0.34631728359432589758881704256054945290088653564453125	0.74304912122392163809081466752104461193084716796875	-2.351584201639109	4.390493316509554	ninaE
chromosome, centromeric region (GO:0000775)	4/43	0.0185513832793849815783193690776897710748016834259033203125	0.06355566493863372412587153803542605601251125335693359375	0.2238932901216038329206270418580970726907253265380859375	0.6574644233729636244589755733613856136798858642578125	-1.087317926761789	4.335365913696872	prod;CycB;flfl;Trl
actin-based cell projection (GO:0098858)	2/15	0.048008971788083630582999461466897628270089626312255859375	0.11534623091942171335677613797088270075619220733642578125	0.218551343288609867254734808739158324897289276123046875	0.6574644233729636244589755733613856136798858642578125	-1.3954162631031284	4.236996413442392	shg;shot
nuclear lumen (GO:0031981)	17/358	0.0054434757282705616143747562318822019733488559722900390625	0.0293924176233190150020480047032833681441843509674072265625	0.7528789579339532078705587991862557828426361083984375	0.91034383802471463553729336126707494258880615234375	-0.789157615974683	4.114144993954525	Dif;Hph;jumu;msk;poe;lola;sle;Su(var)2-10;glec;kis;mbl;Jra;emc;sn;CG12301;drk;xmas-2
pericentric heterochromatin (GO:0005721)	2/16	0.054026508737420216033076059147788328118622303009033203125	0.126517773625604290632651327541680075228214263916015625	0.2380197297953154655925089855372789315879344940185546875	0.67744076941743636144366291773621924221515655517578125	-1.4050586159003369	4.100355090344453	prod;Trl
CHRAC (GO:0008623)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.250501160280473589292427050168043933808803558349609375	0.31061566196114720472820636132382787764072418212890625	0.7094308328742251479326341723208315670490264892578125	-2.0187883875053467	4.0568111882665185	Iswi
microtubule organizing center (GO:0005815)	7/111	0.016553488103182766033594219834412797354161739349365234375	0.06355566493863372412587153803542605601251125335693359375	0.41074403796394276522363497861078940331935882568359375	0.744985836624657782323311039363034069538116455078125	-0.9782212055846722	4.011840151362034	pav;ALiX;CG34417;CycB;poe;Lis-1;sced
rhabdomere (GO:0016028)	3/33	0.042688661391225089791756630575036979280412197113037109375	0.1112310191179808616102064888764289207756519317626953125	0.28477613081283748019956192365498282015323638916015625	0.7094308328742251479326341723208315670490264892578125	-1.2394890644998662	3.909127800058929	inaC;ninaE;chp
mitotic spindle (GO:0072686)	3/33	0.042688661391225089791756630575036979280412197113037109375	0.1112310191179808616102064888764289207756519317626953125	0.28477613081283748019956192365498282015323638916015625	0.7094308328742251479326341723208315670490264892578125	-1.2379489244952433	3.904270472729072	pav;CycB;Chc
rough endoplasmic reticulum (GO:0005791)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.26726638655567480640229405253194272518157958984375	0.34631728359432589758881704256054945290088653564453125	0.74304912122392163809081466752104461193084716796875	-1.970147733793343	3.678337544420872	ninaE
microtubule end (GO:1990752)	2/15	0.048008971788083630582999461466897628270089626312255859375	0.11534623091942171335677613797088270075619220733642578125	0.218551343288609867254734808739158324897289276123046875	0.6574644233729636244589755733613856136798858642578125	-1.1951723661477582	3.628982378026977	Khc;shot
mitotic spindle midzone (GO:1990023)	1/8	0.174624542408640726076640703468001447618007659912109375	0.291040904014401247135168659951887093484401702880859375	0.380176240888980221388493418999132700264453887939453125	0.744985836624657782323311039363034069538116455078125	-2.0699513097764926	3.612307389250245	pav
Nebenkern (GO:0016006)	2/11	0.026758797153841003269025833333216723985970020294189453125	0.08115372907312436157045709705926128663122653961181640625	0.1429556672801925998328442801721394062042236328125	0.64504386455696660629399730169097892940044403076171875	-0.9360712745844948	3.389412984087796	Pink1;Mer
dendrite (GO:0030425)	11/191	0.0060078378285676088677025319384483736939728260040283203125	0.0308736110634724343626533737960926373489201068878173828125	0.47519593987307862104074729359126649796962738037109375	0.7505430169351559044343957793898880481719970703125	-0.6560561606345892	3.35552411875427	Apc2;Wnt5;trc;EcR;Uba1;Mmp1;Mmp2;hdc;CadN;Lis-1;drl
integral component of plasma membrane (GO:0005887)	19/419	0.0055607276584657590323690357081432011909782886505126953125	0.0293924176233190150020480047032833681441843509674072265625	0.82429306228885612650714165283716283738613128662109375	0.9450787400696050166715167506481520831584930419921875	-0.6202929350840298	3.220577236046097	Alk;Ephrin;boss;sas;ninaE;Psn;sax;amx;Pvr;tutl;Nrx-IV;shg;CadN;scrib;Tl;btl;dlg1;drl;wls
cytoplasmic dynein complex (GO:0005868)	2/24	0.10994847975629699898814095604393514804542064666748046875	0.2450658886134330638473244334818446077406406402587890625	0.392381533102027557635693710835766978561878204345703125	0.744985836624657782323311039363034069538116455078125	-1.4289597890077719	3.1547765269845236	sw;Dhc64C
ELL-EAF complex (GO:0032783)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.294474157069680220200069697966682724654674530029296875	0.412287316902441858257333251458476297557353973388671875	0.744985836624657782323311039363034069538116455078125	-1.881213731177468	3.0831189490914537	lilli
type Is terminal bouton (GO:0061177)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.26726638655567480640229405253194272518157958984375	0.34631728359432589758881704256054945290088653564453125	0.74304912122392163809081466752104461193084716796875	-1.6463170404173249	3.0737338504697678	Alk
neurotransmitter receptor complex (GO:0098878)	2/15	0.048008971788083630582999461466897628270089626312255859375	0.11534623091942171335677613797088270075619220733642578125	0.218551343288609867254734808739158324897289276123046875	0.6574644233729636244589755733613856136798858642578125	-1.007115968468417	3.0579740677752727	scrib;dlg1
nuclear periphery (GO:0034399)	3/39	0.0645325096162397693344559002071036957204341888427734375	0.1492314284875544683206527452057343907654285430908203125	0.37116021604549487289403941758791916072368621826171875	0.744985836624657782323311039363034069538116455078125	-1.075442736466867	2.947343476315263	Su(var)2-10;sn;xmas-2
lysosome (GO:0005764)	5/72	0.0280135127452559064276105260660187923349440097808837890625	0.0835887073850377915196219191784621216356754302978515625	0.36750644260873921442822620520018972456455230712890625	0.744985836624657782323311039363034069538116455078125	-0.8120766883914405	2.903229615422385	Cp1;car;ninaE;Psn;N
filopodium (GO:0030175)	2/12	0.0316143364132825677170757217027130536735057830810546875	0.09283574978503610075630803066815133206546306610107421875	0.161349601594756697497956565712229348719120025634765625	0.6574644233729636244589755733613856136798858642578125	-0.8193755352250445	2.8302415617764978	shg;shot
histone acetyltransferase complex (GO:0000123)	2/27	0.133627534600614605864166151150129735469818115234375	0.250501160280473589292427050168043933808803558349609375	0.44699150197479464718952613111468963325023651123046875	0.744985836624657782323311039363034069538116455078125	-1.3809774728908049	2.7794918983435	d4;enok
spindle (GO:0005819)	6/95	0.0254635764607179966578787144726447877474129199981689453125	0.07984341771581067448426693999863346107304096221923828125	0.424546619642062916799574168180697597563266754150390625	0.744985836624657782323311039363034069538116455078125	-0.7475501092914748	2.7438873274156035	Apc2;pav;CycB;Lis-1;sle;Chc
ionotropic glutamate receptor complex (GO:0008328)	2/25	0.11771263326495536027938015877225552685558795928955078125	0.250501160280473589292427050168043933808803558349609375	0.41087150966361718484876064394484274089336395263671875	0.744985836624657782323311039363034069538116455078125	-1.2739847911900253	2.7257018451100077	scrib;dlg1
